file_name,extension,ID,x_start[px]_df1,x_start[px]_df2,y_start[px]_df1,y_start[px]_df2,x_end[px]_df1,x_end[px]_df2,y_end[px]_df1,y_end[px]_df2,ra_start[deg]_df1,ra_start[deg]_df2,dec_start[deg]_df1,dec_start[deg]_df2,ra_end[deg]_df1,ra_end[deg]_df2,dec_end[deg]_df1,dec_end[deg]_df2,JD_start[UTC]_df1,JD_start[UTC]_df2,JD_end[UTC]_df1,JD_end[UTC]_df2,norad_number_df1,norad_number_df2,angle_offset[deg]_df1,angle_offset[deg]_df2,pixel_offset[px]_df1,pixel_offset[px]_df2,range[m]_df1,range[m]_df2,phase_angle[deg]_df1,phase_angle[deg]_df2,ang_vel[deg/s]_df1,ang_vel[deg/s]_df2
OMEGA.2022-01-30T02:58:58.254.fits,11,3,48.0,48.0,228.1,228.1,2096.0,2096.0,356.0,356.0,133.09951638796733,133.0995435,12.293044194128248,12.293075,133.22377832683034,133.2238054,12.300715102182954,12.3007443,59609.1246247869,2459609.624624787,59609.12497451017,2459609.62497451,25237.0,25237.0,,0.71,,60.9,,38133638.0,,5.54,,0.004607
OMEGA.2022-01-30T03:00:43.994.fits,25,1,912.0,912.0,497.9,497.9,2096.0,2096.0,580.2,580.2,133.41194643799415,133.4119739,12.30902561186334,12.3090545,133.48379494660705,133.4838225,12.313881215589578,12.3139119,59609.12551397877,2459609.625513979,59609.1256907722,2459609.625690772,25237.0,25237.0,,1.1,,52.8,,38134327.0,,5.57,,0.004607
OMEGA.2022-01-30T03:00:43.994.fits,26,2,48.0,48.0,548.4,548.4,2096.0,2096.0,676.3,676.3,133.48931605050674,133.4893436,12.311993329020035,12.3120252,133.61359814659494,133.6136257,12.31948825474813,12.3195186,59609.12572130887,2459609.625721309,59609.12607103214,2459609.626071032,25237.0,25237.0,,0.68,,65.5,,38134574.0,,5.59,,0.004606
OMEGA.2022-01-30T03:00:43.994.fits,27,3,48.0,48.0,644.5,644.5,672.0,672.0,686.3,686.3,133.61936108237776,133.6193886,12.31759754295419,12.317629,133.65722921549636,133.6572568,12.320036976373611,12.3200679,59609.1261164872,2459609.626116487,59609.12620964507,2459609.626209645,25237.0,25237.0,,0.94,,84.6,,38134786.0,,5.6,,0.004606
OMEGA.2022-01-30T03:02:28.995.fits,28,4,1616.0,1616.0,861.2,861.2,2096.0,2096.0,900.5,900.5,133.84457015546732,133.8445981,12.33000876405726,12.3300413,133.87370176300712,133.8737297,12.332285419265755,12.3323172,59609.12672656588,2459609.626726566,59609.12679830287,2459609.626798303,25237.0,25237.0,,1.77,,55.9,,38135298.0,,5.64,,0.004606
OMEGA.2022-01-30T03:09:26.986.fits,16,1,528.0,528.0,4200.0,4200.0,2096.0,2096.0,2950.5,2950.5,133.25950934000852,133.259534,12.792319327430963,12.7923492,133.3548331734274,133.3548578,12.718264754021869,12.7182965,59609.13172024209,2459609.631720242,59609.13207302196,2459609.632073022,42433.0,42433.0,,0.09,,210.1,,26349397.0,,5.1,,0.004304
OMEGA.2022-01-30T03:09:26.986.fits,16,2,608.0,608.0,4200.0,4200.0,2096.0,2096.0,2950.5,2950.5,133.26437274228624,133.2643974,12.792321093448988,12.792351,133.3548331734274,133.3548578,12.718264754021869,12.7182965,59609.13173136208,2459609.631731362,59609.13207302196,2459609.632073022,42433.0,42433.0,,1.38,,185.1,,26349397.0,,5.1,,0.004304
OMEGA.2022-01-30T03:09:26.986.fits,16,3,608.0,608.0,4200.0,4200.0,2096.0,2096.0,3014.6,3014.6,133.26437274228624,133.2643974,12.792321093448988,12.792351,133.35483312331968,133.3548578,12.72206477192089,12.7220944,59609.13173136208,2459609.631731362,59609.132066071965,2459609.632066072,42433.0,42433.0,,0.1,,160.1,,26349397.0,,5.1,,0.004304
OMEGA.2022-01-30T03:11:11.456.fits,27,2,48.0,48.0,3943.8,3943.8,2096.0,2096.0,2309.9,2309.9,133.62063762821631,133.6206661,12.512431956754137,12.5124587,133.74486222105915,133.7448907,12.41541867262527,12.4154487,59609.13306254987,2459609.63306255,59609.133530423045,2459609.633530423,42433.0,42433.0,,0.11,,196.9,,26532982.0,,5.45,,0.004245
OMEGA.2022-01-30T03:11:11.456.fits,27,3,48.0,48.0,3943.8,3943.8,2096.0,2096.0,2374.0,2374.0,133.62063762821631,133.6206661,12.512431956754137,12.5124587,133.74486780324696,133.7448963,12.419218804823952,12.4192467,59609.13306254987,2459609.63306255,59609.13352347305,2459609.633523473,42433.0,42433.0,,1.0,,171.8,,26532982.0,,5.45,,0.004245
OMEGA.2022-01-30T03:25:27.748.fits,5,12,48.0,48.0,3843.8,3843.8,1168.0,1168.0,4100.0,4100.0,91.30329605279664,91.3033283,-21.768424183505505,-21.768398,91.374839883038,91.3748721,-21.75345417579953,-21.753425,59609.14452004386,2459609.644520044,59609.14452874893,2459609.644528749,10856.0,10856.0,,0.34,,3.7,,3490115.0,,56.33,,0.09185
OMEGA.2022-01-30T03:25:27.748.fits,9,13,1360.0,1360.0,100.0,100.0,2096.0,2096.0,259.9,259.9,91.387102999118,91.3871353,-21.750939314477744,-21.7509102,91.4341071158279,91.4341394,-21.74158304861464,-21.7415535,59609.14453032985,2459609.64453033,59609.14453597693,2459609.644535977,10856.0,10856.0,,0.3,,5.4,,3489103.0,,56.27,,0.09189
OMEGA.2022-01-30T03:25:27.748.fits,10,2,48.0,48.0,260.2,260.2,2096.0,2096.0,740.4,740.4,91.43985127415716,91.4398835,-21.74157942870989,-21.7415529,91.57061853165348,91.5706507,-21.713379369048184,-21.7133517,59609.14453672385,2459609.644536724,59609.14455237892,2459609.644552379,10856.0,10856.0,,0.64,,4.1,,3487783.0,,56.19,,0.09195
OMEGA.2022-01-30T03:25:27.748.fits,11,3,48.0,48.0,740.6,740.6,2096.0,2096.0,1220.8,1220.8,91.5766169365294,91.5766491,-21.71337737217813,-21.7133467,91.70733414764402,91.7073663,-21.68506954049585,-21.6850378,59609.14455312584,2459609.644553126,59609.1445690589,2459609.644569059,10856.0,10856.0,,0.63,,1.0,,3485863.0,,56.08,,0.09203
OMEGA.2022-01-30T03:25:27.748.fits,12,4,48.0,48.0,1221.1,1221.1,2096.0,2096.0,1701.3,1701.3,91.71333146024914,91.7133636,-21.68505668929064,-21.6850278,91.84399716021731,91.8440293,-21.65664156437697,-21.6566116,59609.14456980582,2459609.644569806,59609.14458573889,2459609.644585739,10856.0,10856.0,,0.63,,2.0,,3483955.0,,55.97,,0.09212
OMEGA.2022-01-30T03:25:27.748.fits,25,8,48.0,48.0,1669.5,1669.5,2096.0,2096.0,2181.8,2181.8,91.84986575339406,91.8498979,-21.65852688202316,-21.6584958,91.98047848269456,91.9805106,-21.628101968551103,-21.6280738,59609.14458620781,2459609.644586208,59609.14460214088,2459609.644602141,10856.0,10856.0,,1.47,,10.4,,3482061.0,,55.85,,0.0922
OMEGA.2022-01-30T03:25:27.748.fits,26,9,48.0,48.0,2150.0,2150.0,2096.0,2096.0,2630.2,2630.2,91.98628389352808,91.986316,-21.62998254119209,-21.6299533,92.1168440035527,92.1168761,-21.60135451446348,-21.6013241,59609.1446028878,2459609.644602888,59609.14461854287,2459609.644618543,10856.0,10856.0,,0.62,,22.9,,3480178.0,,55.74,,0.09228
OMEGA.2022-01-30T03:25:27.748.fits,27,10,48.0,48.0,2630.5,2630.5,2096.0,2096.0,3110.7,3110.7,92.12290144104328,92.1229335,-21.60132687709598,-21.6012994,92.25340567049598,92.2534377,-21.57259296174811,-21.5725644,59609.144619289786,2459609.64461929,59609.14463522285,2459609.644635223,10856.0,10856.0,,0.61,,20.7,,3478303.0,,55.63,,0.09236
OMEGA.2022-01-30T03:25:27.748.fits,28,11,48.0,48.0,3110.9,3110.9,2096.0,2096.0,3591.2,3591.2,92.2592704911236,92.2593025,-21.57256680013496,-21.5725353,92.38971742172788,92.3897494,-21.54372171459676,-21.543695,59609.14463569177,2459609.644635692,59609.14465162484,2459609.644651625,10856.0,10856.0,,0.61,,18.2,,3476442.0,,55.51,,0.09244
OMEGA.2022-01-30T05:26:15.209.fits,3,11,576.0,576.0,4100.0,4100.0,1504.0,1504.0,0.0,0.0,197.4090026603816,197.409037,-17.3878205072839,-17.387791,197.4664261035824,197.4664605,-17.630939077284186,-17.6309096,59609.23016131809,2459609.730161318,59609.23019726714,2459609.730197267,629.0,629.0,,0.12,,110.4,,4595776.0,,73.04,,0.08148
OMEGA.2022-01-30T05:26:15.209.fits,6,13,1712.0,1712.0,4100.0,4100.0,2096.0,2096.0,2402.1,2402.1,197.3469241137962,197.3469584,-17.12338748905445,-17.123358,197.3705995451284,197.3706339,-17.224081058519694,-17.2240518,59609.23012239812,2459609.730122398,59609.23013721919,2459609.730137219,629.0,629.0,,0.05,,99.0,,4598150.0,,72.81,,0.0814
OMEGA.2022-01-30T05:26:15.209.fits,7,15,48.0,48.0,1953.9,1953.9,480.0,480.0,0.0,0.0,197.37639627619205,197.3764306,-17.250660382744044,-17.2506301,197.40306598002527,197.4031003,-17.366530446428428,-17.366501,59609.230141024105,2459609.730141024,59609.23015834717,2459609.730158347,629.0,629.0,,0.35,,113.8,,4597227.0,,72.9,,0.08143
OMEGA.2022-01-30T05:26:15.209.fits,10,2,768.0,768.0,4200.0,4200.0,1696.0,1696.0,100.0,100.0,197.288827789959,197.2888621,-16.877678540007285,-16.8776491,197.34593559449905,197.3459699,-17.120836788661197,-17.1208073,59609.23008598015,2459609.73008598,59609.2301219292,2459609.730121929,629.0,629.0,,0.0,,104.5,,4599283.0,,72.71,,0.08137
OMEGA.2022-01-30T05:26:15.209.fits,13,3,1920.0,1920.0,4200.0,4200.0,2096.0,2096.0,3431.0,3431.0,197.22832835181603,197.2283626,-16.613108946958736,-16.6130795,197.23911827021428,197.2391525,-16.65871669975074,-16.6586872,59609.23004678218,2459609.730046782,59609.23005354079,2459609.730053541,629.0,629.0,,0.23,,84.8,,4602010.0,,72.48,,0.08129
OMEGA.2022-01-30T05:26:15.209.fits,14,4,48.0,48.0,2982.8,2982.8,688.0,688.0,100.0,100.0,197.2446309812069,197.2446652,-16.68529708053179,-16.6852669,197.2839125698497,197.2839468,-16.856268596350006,-16.8562391,59609.23005762417,2459609.730057624,59609.23008273123,2459609.730082731,629.0,629.0,,0.18,,98.6,,4601024.0,,72.56,,0.08132
OMEGA.2022-01-31T00:45:42.880.fits,17,1,1632.0,1632.0,4100.0,4100.0,976.0,976.0,0.0,0.0,33.723342587313546,33.7233752,-21.23992895111921,-21.2398995,33.681716997259564,33.6817497,-21.483010659964727,-21.4829812,59610.03534770291,2459610.535347703,59610.03537864797,2459610.535378648,2380.0,2380.0,,0.31,,78.6,,3948988.0,,104.89,,0.09336
OMEGA.2022-01-31T01:10:46.805.fits,1,1,272.0,272.0,0.0,0.0,2096.0,2096.0,1889.6,1889.6,44.47040808772885,44.470438,-16.976267228344277,-16.9762378,44.583693942332026,44.5837238,-16.86450236098043,-16.8644732,59610.04954778403,2459610.549547784,59610.049580119085,2459610.549580119,25818.0,25818.0,,0.31,,470.0,,5097542.0,,93.87,,0.05676
OMEGA.2022-01-31T01:10:46.805.fits,2,3,48.0,48.0,1921.9,1921.9,2096.0,2096.0,4035.7,4035.7,44.58927300376644,44.5893029,-16.862598323562565,-16.8625703,44.71631316602303,44.716343,-16.737489241830794,-16.7374605,59610.049581144005,2459610.549581144,59610.049617371056,2459610.549617371,25818.0,25818.0,,0.17,,500.3,,5090526.0,,93.73,,0.0569
OMEGA.2022-01-31T01:10:46.805.fits,7,12,352.0,352.0,0.0,0.0,2096.0,2096.0,1729.4,1729.4,44.740983825458336,44.7410137,-16.712424569957236,-16.7123951,44.84900875416915,44.8490386,-16.609995283454854,-16.6099634,59610.04962451197,2459610.549624512,59610.04965434503,2459610.549654345,25818.0,25818.0,,1.01,,507.4,,5081117.0,,93.55,,0.0571
OMEGA.2022-01-31T01:10:46.805.fits,8,13,48.0,48.0,1857.8,1857.8,2096.0,2096.0,3971.6,3971.6,44.85482938723296,44.8548592,-16.602386711661772,-16.6023564,44.98153112080102,44.9815609,-16.47710846317927,-16.4770774,59610.04965648102,2459610.549656481,59610.049692431,2459610.549692431,25818.0,25818.0,,0.1,,504.0,,5074046.0,,93.41,,0.05724
OMEGA.2022-01-31T01:10:46.805.fits,18,2,1968.0,1968.0,0.0,0.0,1616.0,1616.0,4100.0,4100.0,45.238819808669845,45.2388496,-16.976755764463533,-16.9767262,45.21671020442086,45.21674,-16.7337219174716,-16.7336923,59610.052603278775,2459610.552603279,59610.052615041845,2459610.552615042,7141.0,7141.0,,0.11,,19.4,,1712937.0,,93.21,,0.2386
OMEGA.2022-01-31T01:10:46.805.fits,22,4,1584.0,1584.0,0.0,0.0,1232.0,1232.0,4100.0,4100.0,45.21470395591611,45.2147337,-16.712440991374365,-16.7124114,45.19265468076154,45.1926844,-16.469393905485354,-16.4693643,59610.05261634523,2459610.552616345,59610.05262810784,2459610.552628108,7141.0,7141.0,,0.13,,27.7,,1714556.0,,93.16,,0.2382
OMEGA.2022-01-31T01:10:46.805.fits,25,5,128.0,128.0,100.0,100.0,2096.0,2096.0,2117.7,2117.7,44.99216466046582,44.9921944,-16.46694673337554,-16.4669172,45.1137503756589,45.1137801,-16.347286415400184,-16.3472557,59610.04969540099,2459610.549695401,59610.04972968297,2459610.549729683,25818.0,25818.0,,0.13,,508.3,,5064836.0,,93.23,,0.05743
OMEGA.2022-01-31T01:10:46.805.fits,26,6,48.0,48.0,2182.0,2182.0,1984.0,1984.0,4200.0,4200.0,45.11937002229669,45.1193998,-16.343470861552454,-16.3434394,45.23882294417655,45.2388526,-16.223724540205865,-16.223695,59610.04973098496,2459610.549730985,59610.04976471001,2459610.54976471,25818.0,25818.0,,0.32,,523.8,,5058324.0,,93.1,,0.05757
OMEGA.2022-01-31T01:10:46.805.fits,26,7,1216.0,1216.0,100.0,100.0,880.0,880.0,4200.0,4200.0,45.19166281373779,45.1916926,-16.466845591353092,-16.466816,45.17065814490008,45.1706879,-16.223794653822786,-16.2237651,59610.05262829922,2459610.552628299,59610.05264006183,2459610.552640062,7141.0,7141.0,,0.38,,33.8,,1716089.0,,93.11,,0.2378
OMEGA.2022-01-31T01:10:46.805.fits,30,8,832.0,832.0,100.0,100.0,480.0,480.0,4200.0,4200.0,45.16767430364437,45.167704,-16.20239545965411,-16.2023659,45.145741616120446,45.1457713,-15.959352353169916,-15.9593228,59610.05264136521,2459610.552641365,59610.052653127816,2459610.552653128,7141.0,7141.0,,0.18,,37.7,,1717771.0,,93.05,,0.2374
OMEGA.2022-01-31T01:10:46.805.fits,31,9,176.0,176.0,100.0,100.0,2096.0,2096.0,2053.7,2053.7,45.25947661036203,45.2595063,-16.202297350702768,-16.2022678,45.37777433405894,45.377804,-16.08629159505277,-16.0862646,59610.04977073893,2459610.549770739,59610.04980390798,2459610.549803908,25818.0,25818.0,,0.41,,514.9,,5048707.0,,92.91,,0.05777
OMEGA.2022-01-31T01:10:46.805.fits,32,10,48.0,48.0,2118.0,2118.0,2096.0,2096.0,4200.0,4200.0,45.38344271302501,45.3834724,-16.0824693291388,-16.0824415,45.50946183307951,45.5094914,-15.958777501112086,-15.9587479,59610.0498052109,2459610.549805211,59610.04984060396,2459610.549840604,25818.0,25818.0,,0.46,,557.6,,5042181.0,,92.78,,0.05791
OMEGA.2022-01-31T01:38:57.439.fits,5,6,224.0,224.0,4100.0,4100.0,48.0,48.0,2178.1,2178.1,37.16401204076416,37.1640453,-21.163827418053803,-21.1637985,37.152406259939134,37.1524395,-21.277728871728364,-21.2776984,59610.07060789503,2459610.570607895,59610.07061854703,2459610.570618547,721.0,721.0,,0.26,,84.9,,2867095.0,,101.76,,0.1263
OMEGA.2022-01-31T01:38:57.439.fits,9,7,624.0,624.0,4200.0,4200.0,224.0,224.0,100.0,100.0,37.1902772324585,37.1903104,-20.9182935461208,-20.9182646,37.16402118542064,37.1640544,-21.1612782247176,-21.1612493,59610.07058509998,2459610.5705851,59610.07060770504,2459610.570607705,721.0,721.0,,0.11,,80.4,,2867787.0,,101.7,,0.1262
OMEGA.2022-01-31T01:38:57.439.fits,13,1,1056.0,1056.0,4200.0,4200.0,656.0,656.0,100.0,100.0,37.21854372949035,37.2185769,-20.653917708367192,-20.6538888,37.19238063736764,37.1924138,-20.89689846720201,-20.8968695,59610.070560358,2459610.570560358,59610.07058324106,2459610.570583241,721.0,721.0,,0.16,,87.9,,2869013.0,,101.61,,0.1262
OMEGA.2022-01-31T01:38:57.439.fits,18,2,1504.0,1504.0,0.0,0.0,2096.0,2096.0,640.4,640.4,37.926474662763184,37.9265079,-21.67191149920462,-21.6718824,37.96417016856418,37.9642034,-21.63389120044261,-21.6338636,59610.07218109584,2459610.572181096,59610.0721942489,2459610.572194249,36133.0,36133.0,,0.52,,807.4,,5749722.0,,101.18,,0.04635
OMEGA.2022-01-31T01:38:57.439.fits,19,3,48.0,48.0,704.7,704.7,2096.0,2096.0,2914.6,2914.6,37.97022170693294,37.9702549,-21.63006953367997,-21.6300412,38.100468238422685,38.1005014,-21.498796823328483,-21.4987681,59610.07219582982,2459610.57219583,59610.07224123087,2459610.572241231,36133.0,36133.0,,0.4,,817.5,,5733836.0,,101.04,,0.04658
OMEGA.2022-01-31T01:38:57.439.fits,24,5,1424.0,1424.0,0.0,0.0,2096.0,2096.0,704.4,704.4,38.19369185592888,38.193725,-21.4069893739699,-21.4069602,38.2363275942982,38.2363607,-21.36509871814315,-21.3650674,59610.07227311423,2459610.572273114,59610.07228765683,2459610.572287657,36133.0,36133.0,,0.49,,824.6,,5715673.0,,100.87,,0.04685
OMEGA.2022-01-31T02:07:24.815.fits,13,1,48.0,48.0,1189.1,1189.1,2096.0,2096.0,1156.8,1156.8,104.29502762165752,104.2950617,16.942623471323813,16.9426506,104.42194851436052,104.4219826,16.940995779473784,16.9410239,59610.08876122907,2459610.588761229,59610.08880774211,2459610.588807742,40348.0,40348.0,,0.41,,51.4,,9123986.0,,27.62,,0.03127
OMEGA.2022-01-31T02:07:24.815.fits,14,2,48.0,48.0,1125.0,1125.0,2096.0,2096.0,1092.7,1092.7,104.42752985365576,104.427564,16.93912140758819,16.9391507,104.55445099251196,104.5544851,16.937411828092294,16.9374422,59610.08880960103,2459610.588809601,59610.08885611408,2459610.588856114,40348.0,40348.0,,0.38,,67.1,,9125497.0,,27.5,,0.03127
OMEGA.2022-01-31T02:07:24.815.fits,15,3,48.0,48.0,1060.9,1060.9,2096.0,2096.0,1060.7,1060.7,104.56027895392512,104.5603131,16.93553415048522,16.9355656,104.68719763004002,104.6872318,16.935645588392294,16.935674,59610.088858250994,2459610.588858251,59610.08890476404,2459610.588904764,40348.0,40348.0,,1.25,,67.7,,9127024.0,,27.37,,0.03126
OMEGA.2022-01-31T02:07:24.815.fits,16,4,48.0,48.0,1028.9,1028.9,2096.0,2096.0,996.6,996.6,104.69302432258976,104.6930585,16.933764133378048,16.9337937,104.81994313858176,104.8199773,16.931890601089176,16.9319213,59610.088906900026,2459610.5889069,59610.088953414,2459610.588953414,40348.0,40348.0,,0.32,,69.3,,9128565.0,,27.25,,0.03125
OMEGA.2022-01-31T02:07:24.815.fits,29,5,48.0,48.0,964.8,964.8,2096.0,2096.0,964.6,964.6,104.82564450003191,104.8256787,16.930005380120907,16.9300372,104.95256076414412,104.952595,16.929953025415188,16.9299818,59610.08895554999,2459610.58895555,59610.08900178503,2459610.589001785,40348.0,40348.0,,1.19,,72.0,,9130118.0,,27.12,,0.03125
OMEGA.2022-01-31T02:07:24.815.fits,30,6,48.0,48.0,932.8,932.8,2096.0,2096.0,900.5,900.5,104.95819876494843,104.958233,16.928064173291528,16.9280941,105.0851098162962,105.085144,16.926027029407624,16.926058,59610.08900392195,2459610.589003922,59610.089050435,2459610.589050435,40348.0,40348.0,,0.27,,75.7,,9131684.0,,26.99,,0.03124
OMEGA.2022-01-31T02:07:24.815.fits,31,7,48.0,48.0,868.8,868.8,2096.0,2096.0,868.5,868.5,105.09099419109884,105.0910284,16.9241401646511,16.9241664,105.21790259089732,105.2179368,16.923918213121553,16.9239473,59610.08905257192,2459610.589052572,59610.08909908496,2459610.589099085,40348.0,40348.0,,1.14,,80.4,,9133267.0,,26.87,,0.03123
OMEGA.2022-01-31T02:07:24.815.fits,32,8,48.0,48.0,836.7,836.7,2096.0,2096.0,804.4,804.4,105.22359953956864,105.2236338,16.922022007608014,16.9220523,105.35049738014344,105.3505316,16.91982127895715,16.9198526,59610.08910122188,2459610.589101222,59610.08914773492,2459610.589147735,40348.0,40348.0,,0.22,,86.2,,9134861.0,,26.74,,0.03123
OMEGA.2022-01-31T02:19:34.157.fits,14,1,48.0,48.0,100.0,100.0,2096.0,2096.0,388.0,388.0,104.41462986056916,104.4146596,16.874162726021087,16.8741932,104.5414813438617,104.5415111,16.89144098995505,16.8914733,59610.09990735119,2459610.599907351,59610.09994246578,2459610.599942466,27595.0,27595.0,,0.97,,150.1,,7387727.0,,27.5,,0.04155
OMEGA.2022-01-31T02:19:34.157.fits,15,2,48.0,48.0,356.2,356.2,2096.0,2096.0,644.3,644.3,104.5473079048532,104.5473376,16.88956327612121,16.8895967,104.67418396932982,104.6742137,16.906766057872044,16.9067954,59610.09994404717,2459610.599944047,59610.09997888422,2459610.599978884,27595.0,27595.0,,0.95,,141.8,,7378748.0,,27.4,,0.04166
OMEGA.2022-01-31T02:19:34.157.fits,16,3,48.0,48.0,612.5,612.5,2096.0,2096.0,900.5,900.5,104.68000978160214,104.6800395,16.904884587237476,16.904915,104.80690908483304,104.8069389,16.921999775190766,16.9220321,59610.09998046514,2459610.599980465,59610.10001530219,2459610.600015302,27595.0,27595.0,,0.93,,132.6,,7366788.0,,27.27,,0.0418
OMEGA.2022-01-31T02:19:34.157.fits,29,4,48.0,48.0,900.8,900.8,2096.0,2096.0,1156.8,1156.8,104.8126101714249,104.8126399,16.92201757937616,16.9220469,104.93953132112912,104.9395611,16.93715382858452,16.9371831,59610.10001688311,2459610.600016883,59610.10005172016,2459610.60005172,27595.0,27595.0,,0.02,,138.5,,7354893.0,,27.14,,0.04194
OMEGA.2022-01-31T02:19:34.157.fits,30,5,48.0,48.0,1157.0,1157.0,2096.0,2096.0,1445.1,1445.1,104.9451708644457,104.9452007,16.93716206700079,16.9371944,105.07211380412004,105.0721436,16.95411927359468,16.9541474,59610.10005302308,2459610.600053023,59610.10008786013,2459610.60008786,27595.0,27595.0,,0.87,,143.6,,7343057.0,,27.02,,0.04208
OMEGA.2022-01-31T02:19:34.157.fits,31,6,48.0,48.0,1413.3,1413.3,2096.0,2096.0,1701.3,1701.3,105.0779990306031,105.0780288,16.952226479404388,16.9522558,105.20496113159908,105.204991,16.969095302196035,16.9691264,59610.100089163054,2459610.600089163,59610.100123722106,2459610.600123722,27595.0,27595.0,,0.85,,131.3,,7331254.0,,26.89,,0.04222
OMEGA.2022-01-31T02:19:34.157.fits,32,7,48.0,48.0,1669.5,1669.5,2096.0,2096.0,1957.6,1957.6,105.2106594202738,105.2106893,16.967199084678903,16.9672313,105.3376393318565,105.3376692,16.983991255693397,16.9840194,59610.10012530303,2459610.600125303,59610.10015958408,2459610.600159584,27595.0,27595.0,,0.82,,118.5,,7319521.0,,26.76,,0.04236
OMEGA.2022-01-31T02:25:38.607.fits,13,1,48.0,48.0,3143.0,3143.0,2096.0,2096.0,3142.7,3142.7,104.28599103648097,104.2860254,17.062600511708805,17.062628,104.41298749902454,104.4130218,17.062872016687777,17.0629025,59610.10241277702,2459610.602412777,59610.10245873407,2459610.602458734,39190.0,39190.0,,0.79,,55.2,,9075839.0,,27.63,,0.03146
OMEGA.2022-01-31T02:25:38.607.fits,13,2,48.0,48.0,2822.7,2822.7,2096.0,2096.0,2822.4,2822.4,104.28604344856512,104.2860778,17.043613084061207,17.0436399,104.41302732429185,104.4130617,17.043884248672295,17.043914,59610.1032784679,2459610.603278468,59610.10332470294,2459610.603324703,40349.0,40349.0,,0.78,,46.0,,9068818.0,,27.64,,0.0315
OMEGA.2022-01-31T02:25:38.607.fits,14,3,48.0,48.0,3110.9,3110.9,2096.0,2096.0,3110.7,3110.7,104.41857239513978,104.4186067,17.060997779508728,17.0610293,104.54557166826646,104.545606,17.06119276370552,17.0612213,59610.102460870985,2459610.602460871,59610.10250710603,2459610.602507106,39190.0,39190.0,,0.77,,57.8,,9076761.0,,27.51,,0.03146
OMEGA.2022-01-31T02:25:38.607.fits,14,4,48.0,48.0,2790.6,2790.6,2096.0,2096.0,2790.4,2790.4,104.41861166647328,104.418646,17.042009989143825,17.0420408,104.54559835182032,104.5456327,17.04220472995446,17.0422326,59610.10332656186,2459610.603326562,59610.1033727969,2459610.603372797,40349.0,40349.0,,0.75,,49.3,,9069711.0,,27.51,,0.03149
OMEGA.2022-01-31T02:25:38.607.fits,15,5,48.0,48.0,3078.9,3078.9,2096.0,2096.0,3078.7,3078.7,104.55140340042304,104.5514378,17.059315197219313,17.0593449,104.67840414427404,104.6784385,17.05942758848049,17.0594543,59610.10250924295,2459610.602509243,59610.10255519999,2459610.6025552,39190.0,39190.0,,0.74,,61.4,,9077699.0,,27.38,,0.03146
OMEGA.2022-01-31T02:25:38.607.fits,15,6,48.0,48.0,2758.6,2758.6,2096.0,2096.0,2758.3,2758.3,104.55142950568217,104.5514639,17.040327145044674,17.0403561,104.67841766541042,104.6784521,17.040433461795395,17.0404653,59610.103374933824,2459610.603374934,59610.10342089087,2459610.603420891,40349.0,40349.0,,0.72,,53.5,,9070620.0,,27.39,,0.03149
OMEGA.2022-01-31T02:25:38.607.fits,16,7,48.0,48.0,3046.9,3046.9,2096.0,2096.0,3046.6,3046.6,104.6842346056554,104.684269,17.057546215255435,17.057574,104.81123545514528,104.8112699,17.05757009913178,17.0576009,59610.10255733691,2459610.602557337,59610.10260357196,2459610.602603572,39190.0,39190.0,,0.71,,66.0,,9078650.0,,27.26,,0.03145
OMEGA.2022-01-31T02:25:38.607.fits,16,8,48.0,48.0,2726.6,2726.6,2096.0,2096.0,2726.3,2726.3,104.68424754451996,104.6842819,17.038558002916172,17.0385851,104.8112358055106,104.8112702,17.03858183767317,17.0386119,59610.10342302779,2459610.603423028,59610.10346926283,2459610.603469263,40349.0,40349.0,,0.7,,58.8,,9071542.0,,27.26,,0.03149
OMEGA.2022-01-31T02:25:38.607.fits,29,9,48.0,48.0,2694.5,2694.5,2096.0,2096.0,2694.3,2694.3,104.81694034453297,104.8169748,17.036696660446747,17.0367278,104.94392734273993,104.9439618,17.03664403610415,17.0366722,59610.10347112222,2459610.603471122,59610.1035173568,2459610.603517357,40349.0,40349.0,,0.67,,65.0,,9072477.0,,27.13,,0.03148
OMEGA.2022-01-31T02:25:38.607.fits,29,10,48.0,48.0,3014.8,3014.8,2096.0,2096.0,3014.6,3014.6,104.81694055966533,104.816975,17.055684931329456,17.0557168,104.94394014612186,104.9439746,17.05563225901327,17.0556611,59610.10260570888,2459610.602605709,59610.10265166592,2459610.602651666,39190.0,39190.0,,0.69,,71.7,,9079613.0,,27.13,,0.03145
OMEGA.2022-01-31T02:25:38.607.fits,30,11,48.0,48.0,2662.5,2662.5,2096.0,2096.0,2662.2,2662.2,104.94956848468163,104.9496029,17.034755203268357,17.0347845,105.07655285491164,105.0765873,17.034614323122838,17.0346465,59610.10351949418,2459610.603519494,59610.10356545122,2459610.603565451,40349.0,40349.0,,0.64,,72.3,,9073425.0,,27.01,,0.03148
OMEGA.2022-01-31T02:25:38.607.fits,30,12,48.0,48.0,2982.8,2982.8,2096.0,2096.0,2982.6,2982.6,104.94958184713572,104.9496163,17.05374343124813,17.0537734,105.07657881306255,105.0766133,17.05360833434619,17.0536353,59610.10265380284,2459610.602653803,59610.10270003788,2459610.602700038,39190.0,39190.0,,0.66,,78.4,,9080590.0,,27.0,,0.03145
