file_name,extension,ID,x_start[px],y_start[px],x_end[px],y_end[px],ang_vel[deg/s]
OMEGA.2022-01-23T01:42:39.745.fits,31,4,613.64,4182.4,56.81,662.17,0.2868
OMEGA.2022-01-23T06:39:59.455.fits,1,1,1884.55,4060.48,2084.76,3520.3,0.2708
OMEGA.2022-01-23T06:39:59.455.fits,2,2,55.62,3255.68,1316.63,8.97,0.2703
OMEGA.2022-01-23T06:39:59.455.fits,5,3,145.32,4073.39,1726.86,10.35,0.2714
OMEGA.2022-01-23T02:50:43.036.fits,5,1,53.5,305.75,712.27,346.03,0.004641
OMEGA.2022-01-23T03:54:53.197.fits,13,1,172.97,2893.66,2072.85,2914.92,0.03152
OMEGA.2022-01-23T03:54:53.197.fits,14,2,61.48,2913.69,2086.36,2936.59,0.03152
OMEGA.2022-01-23T03:54:53.197.fits,15,3,61.5,2939.42,2086.4,2959.67,0.03152
OMEGA.2022-01-23T03:54:53.197.fits,16,4,63.0,2963.55,2082.88,2985.33,0.03153
OMEGA.2022-01-23T03:54:53.197.fits,29,5,61.48,2989.82,2050.48,3001.01,0.03153
OMEGA.2022-01-23T03:54:53.197.fits,29,6,53.04,2984.7,2062.99,3000.04,0.03153
OMEGA.2022-01-23T03:54:53.197.fits,30,7,56.97,3023.22,2090.89,3041.9,0.03153
OMEGA.2022-01-23T04:41:56.914.fits,10,1,1599.14,118.72,2084.14,375.96,0.02381
OMEGA.2022-01-23T04:41:56.914.fits,11,2,61.54,440.95,2083.53,1515.98,0.02382
OMEGA.2022-01-23T04:41:56.914.fits,12,3,60.51,1578.62,2088.31,2653.36,0.02383
OMEGA.2022-01-23T04:41:56.914.fits,25,4,58.87,2712.58,2086.57,3789.63,0.02385
OMEGA.2022-01-23T04:41:56.914.fits,26,5,58.12,3849.86,709.13,4193.2,0.02385
OMEGA.2022-01-23T04:41:56.914.fits,30,7,1458.74,130.89,2090.46,463.63,0.02386
OMEGA.2022-01-23T04:41:56.914.fits,31,8,75.96,529.63,2087.88,1591.62,0.02387
OMEGA.2022-01-23T04:41:56.914.fits,32,9,57.66,1655.05,2019.5,2691.95,0.02388
OMEGA.2022-01-23T04:41:56.914.fits,5,10,63.31,2213.95,2082.64,3289.71,0.02379
OMEGA.2022-01-23T04:41:56.914.fits,6,11,61.71,3352.12,1430.79,4078.83,0.0238
OMEGA.2022-01-23T02:52:27.756.fits,6,2,1672.78,541.75,2081.96,567.65,0.00464
OMEGA.2022-01-23T02:52:27.756.fits,7,3,62.95,579.0,2089.07,704.45,0.00464
OMEGA.2022-01-23T02:52:27.756.fits,8,4,53.52,708.11,1458.72,796.99,0.00464
OMEGA.2022-01-23T01:20:05.381.fits,10,1,1336.93,115.49,2085.29,852.01,0.6716
OMEGA.2022-01-23T01:20:05.381.fits,11,2,63.48,971.79,2079.63,2964.86,0.6721
OMEGA.2022-01-23T01:20:05.381.fits,12,3,65.15,3088.65,1169.3,4179.32,0.6726
OMEGA.2022-01-23T01:20:05.381.fits,16,4,1609.9,154.03,2082.16,619.37,0.673
OMEGA.2022-01-23T01:20:05.381.fits,29,6,66.25,743.97,2087.35,2737.73,0.6735
OMEGA.2022-01-23T01:20:05.381.fits,3,7,68.04,3530.41,1887.02,26.41,0.6532
OMEGA.2022-01-23T01:20:05.381.fits,30,8,66.35,2860.71,1410.89,4184.71,0.6741
OMEGA.2022-01-23T01:20:05.381.fits,5,9,1751.89,4076.57,2081.47,3443.19,0.6501
OMEGA.2022-01-23T01:20:05.381.fits,5,10,63.82,793.55,2079.5,2787.11,0.6706
OMEGA.2022-01-23T01:20:05.381.fits,6,11,60.27,3208.85,1704.17,37.6,0.6511
OMEGA.2022-01-23T01:20:05.381.fits,6,12,63.17,2908.63,1259.64,4087.97,0.6712
OMEGA.2022-01-23T01:20:05.381.fits,9,13,58.31,3298.87,1709.71,114.62,0.6491
OMEGA.2022-01-23T03:36:39.644.fits,1,1,132.78,3250.75,2085.32,2649.54,0.01543
OMEGA.2022-01-23T03:36:39.644.fits,17,2,63.27,641.41,2080.37,22.21,0.01559
OMEGA.2022-01-23T03:36:39.644.fits,2,3,59.34,2616.12,2081.41,1996.08,0.01547
OMEGA.2022-01-23T03:36:39.644.fits,3,4,53.09,1956.86,2088.06,1334.54,0.01551
OMEGA.2022-01-23T03:36:39.644.fits,4,5,60.91,1307.17,2085.42,678.06,0.01555
OMEGA.2022-01-23T02:54:13.447.fits,22,1,320.4,999.07,2087.79,1112.16,0.00464
OMEGA.2022-01-23T02:54:13.447.fits,23,2,54.04,1119.4,2078.16,1244.85,0.00464
OMEGA.2022-01-21T04:39:06.782.astred.cal.fits,31,2,950.53,4137.97,2084.45,3321.97,0.009801
OMEGA.2022-01-21T04:39:06.782.astred.cal.fits,31,3,951.6,4137.73,2083.83,3322.82,0.009801
OMEGA.2022-01-21T04:39:06.782.astred.cal.fits,32,4,57.2,3239.88,2076.92,1780.17,0.0098
OMEGA.2022-01-21T01:18:05.558.astred.cal.fits,22,1,57.43,1211.6,2088.59,802.27,0.003245
OMEGA.2022-01-21T01:18:05.558.astred.cal.fits,23,2,54.55,780.91,2084.82,367.18,0.003242
OMEGA.2022-01-21T01:18:05.558.astred.cal.fits,24,3,57.06,344.72,1726.92,5.36,0.00324
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,10,1,70.53,901.1,2085.05,823.97,0.03067
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,11,2,53.1,820.86,2085.7,745.33,0.03066
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,12,3,52.47,739.8,2085.08,664.61,0.03065
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,25,4,83.6,660.92,2082.36,590.48,0.03064
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,26,5,53.22,586.31,2081.89,512.9,0.03063
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,27,6,54.89,508.77,2081.58,436.04,0.03062
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,28,7,63.35,430.66,2082.25,364.1,0.03061
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,9,8,53.28,984.57,2085.81,907.04,0.03068
OMEGA.2022-01-21T00:35:43.241.astred.cal.fits,17,1,54.28,609.15,2078.09,146.58,0.004178
OMEGA.2022-01-21T00:35:43.241.astred.cal.fits,18,2,52.87,124.44,569.84,7.61,0.004173
OMEGA.2022-01-21T01:12:01.117.astred.cal.fits,5,1,53.9,3436.21,2084.07,3021.98,0.003258
OMEGA.2022-01-21T01:12:01.117.astred.cal.fits,6,2,55.94,2997.83,2086.0,2583.06,0.003255
OMEGA.2022-01-21T01:12:01.117.astred.cal.fits,7,3,52.57,2562.39,2080.54,2147.35,0.003252
OMEGA.2022-01-21T01:12:01.117.astred.cal.fits,8,4,54.31,2122.76,319.12,2070.04,0.003251
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,10,1,59.89,968.03,896.42,107.67,0.02163
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,17,2,63.15,2889.19,2086.6,806.19,0.02134
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,18,3,56.2,705.01,732.66,12.6,0.02127
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,6,4,964.83,4084.45,2056.13,2969.7,0.02159
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,7,5,79.95,2801.08,2074.14,756.58,0.02152
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,8,6,67.84,620.31,665.85,5.04,0.02146
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,3,2,60.72,3808.61,2089.25,955.17,0.0699
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,4,3,61.74,805.62,621.69,6.22,0.06993
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,5,4,967.7,4086.06,2084.86,2524.53,0.06983
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,6,5,65.55,2358.24,1727.75,16.13,0.06986
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,9,6,48.12,1329.03,924.41,114.04,0.06981
OMEGA.2022-01-21T03:35:28.591.astred.cal.fits,24,1,75.28,126.36,1681.11,10.53,0.003505
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,22,1,54.0,1761.13,2078.49,1880.48,0.004682
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,23,2,54.17,1885.19,2078.88,2000.69,0.004682
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,24,3,54.03,2010.62,1527.63,2094.82,0.004682
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,5,4,66.01,1143.74,2078.66,1259.96,0.004682
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,6,5,54.09,1264.62,2078.7,1382.03,0.004682
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,7,6,54.06,1393.2,2078.88,1506.66,0.004682
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,8,7,54.6,1510.45,2079.47,1623.27,0.004682
OMEGA.2022-01-21T03:29:24.130.astred.cal.fits,5,1,54.2,1059.39,2076.82,911.69,0.003445
OMEGA.2022-01-21T03:29:24.130.astred.cal.fits,6,2,53.72,899.65,2083.31,751.44,0.003454
OMEGA.2022-01-21T03:29:24.130.astred.cal.fits,7,3,53.77,747.14,2088.35,598.47,0.003463
OMEGA.2022-01-21T03:29:24.130.astred.cal.fits,8,4,65.26,586.48,2084.23,443.86,0.003472
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,10,1,59.64,2761.83,2076.55,1764.55,0.06593
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,11,2,59.48,1702.27,2069.49,713.6,0.06605
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,12,3,61.09,645.05,926.34,215.49,0.06614
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,20,4,1744.01,4107.73,2071.64,3926.79,0.06669
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,22,5,66.03,2577.55,2074.82,1581.88,0.06641
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,23,6,63.24,1515.99,2081.27,520.95,0.06653
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,24,7,64.25,461.77,945.15,18.82,0.06662
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,8,9,1299.08,4081.82,2051.63,3708.64,0.0662
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,9,10,56.36,3818.99,2080.01,2821.81,0.06581
OMEGA.2022-01-05T05:55:51.673.fits,16,1,1244.69,4192.17,2083.64,3577.54,0.009825
OMEGA.2022-01-05T05:55:51.673.fits,27,2,924.27,4197.49,2082.71,3350.6,0.009818
OMEGA.2022-01-05T05:55:51.673.fits,28,3,64.22,3255.43,2084.77,1784.94,0.009816
OMEGA.2022-01-05T05:55:51.673.fits,29,6,53.43,3496.8,2088.17,2010.11,0.009823
OMEGA.2022-01-05T05:55:51.673.fits,30,7,63.84,1929.64,2090.76,444.13,0.009821
OMEGA.2022-01-05T05:55:51.673.fits,31,8,57.6,363.79,397.02,116.42,0.009819
OMEGA.2022-01-05T03:49:22.562.fits,17,1,51.27,3758.65,522.35,4074.2,0.03606
OMEGA.2022-01-05T03:49:22.562.fits,2,2,834.94,6.98,2087.2,839.97,0.03596
OMEGA.2022-01-05T03:49:22.562.fits,22,3,58.96,733.54,2086.38,2089.37,0.03613
OMEGA.2022-01-05T03:49:22.562.fits,23,4,65.05,2172.74,2087.54,3523.36,0.03617
OMEGA.2022-01-05T03:49:22.562.fits,24,5,57.16,3599.31,796.16,4091.69,0.0362
OMEGA.2022-01-05T03:49:22.562.fits,28,6,886.32,105.94,2080.21,911.05,0.03622
OMEGA.2022-01-05T03:49:22.562.fits,3,7,57.03,911.97,2061.16,2246.86,0.036
OMEGA.2022-01-05T03:49:22.562.fits,4,8,58.23,2339.73,2089.66,3691.36,0.03604
OMEGA.2022-01-05T03:21:06.797.fits,13,1,151.1,1512.96,2081.98,1639.26,0.004649
OMEGA.2022-01-05T03:21:06.797.fits,14,2,59.89,1644.63,2087.69,1775.2,0.004649
OMEGA.2022-01-05T03:21:06.797.fits,15,3,60.0,1783.83,2079.77,1914.6,0.004649
OMEGA.2022-01-05T03:21:06.797.fits,16,4,51.47,1924.49,2084.19,2056.42,0.004649
OMEGA.2022-01-05T03:21:06.797.fits,29,6,51.48,2063.9,2091.02,2198.86,0.004649
OMEGA.2022-01-05T03:21:06.797.fits,30,8,58.51,2210.1,2091.35,2340.15,0.004648
OMEGA.2022-01-05T03:21:06.797.fits,31,9,58.45,2345.8,2091.15,2478.21,0.004648
OMEGA.2022-01-05T03:21:06.797.fits,32,10,51.98,2489.34,2047.75,2619.39,0.004648
OMEGA.2022-01-05T06:36:26.320.fits,12,2,51.84,3678.89,2088.5,3562.19,0.004875
OMEGA.2022-01-05T06:36:26.320.fits,25,6,50.58,3558.58,2087.44,3445.52,0.00486
OMEGA.2022-01-05T06:36:26.320.fits,26,7,51.53,3440.5,2088.3,3325.81,0.004845
OMEGA.2022-01-05T06:36:26.320.fits,27,8,51.44,3319.87,2088.32,3207.19,0.00483
OMEGA.2022-01-05T06:36:26.320.fits,28,9,56.86,3200.71,2089.1,3094.77,0.004815
OMEGA.2022-01-05T01:09:06.355.fits,25,1,856.02,112.93,1630.98,4188.92,0.4499
OMEGA.2022-01-05T01:09:06.355.fits,29,2,1702.81,127.6,2086.3,2131.23,0.4498
OMEGA.2022-01-05T01:09:06.355.fits,4,4,1343.92,3.82,2089.91,3892.92,0.4501
OMEGA.2022-01-05T06:08:00.955.fits,20,2,54.42,529.97,1426.46,4067.19,0.1445
OMEGA.2022-01-05T06:08:00.955.fits,24,3,1573.88,3.25,2089.81,1327.28,0.1444
OMEGA.2022-01-05T06:08:00.955.fits,5,6,51.21,1088.83,940.26,653.3,0.01095
OMEGA.2022-01-05T03:08:56.835.fits,22,1,57.03,213.03,2068.37,2776.05,0.007944
OMEGA.2022-01-05T03:08:56.835.fits,23,3,53.64,2947.22,952.98,4087.18,0.007899
OMEGA.2022-01-05T03:08:56.835.fits,27,4,1011.88,120.43,2087.41,1492.03,0.007871
OMEGA.2022-01-05T03:08:56.835.fits,28,5,60.78,1630.33,2031.43,4159.16,0.007831
OMEGA.2022-01-05T06:01:56.454.fits,2,1,723.93,4080.06,2089.35,1161.69,0.2033
OMEGA.2022-01-05T06:01:56.454.fits,3,3,54.01,928.4,486.23,4.51,0.2029
OMEGA.2022-01-05T06:01:56.454.fits,5,5,775.99,4091.02,2089.17,1280.68,0.204
OMEGA.2022-01-05T06:01:56.454.fits,6,6,52.64,1049.23,540.0,5.4,0.2037
OMEGA.2022-01-05T06:01:56.454.fits,9,7,52.23,1604.16,746.29,113.85,0.2044
OMEGA.2022-01-05T06:56:39.953.fits,20,1,795.36,4087.16,1378.65,3974.88,0.004797
OMEGA.2022-01-05T06:56:39.953.fits,22,3,50.99,578.96,2089.55,191.78,0.004797
OMEGA.2022-01-05T06:56:39.953.fits,23,4,52.7,171.42,931.87,3.83,0.004797
OMEGA.2022-01-05T06:56:39.953.fits,5,7,55.07,2618.34,2088.73,2232.14,0.004796
OMEGA.2022-01-05T06:56:39.953.fits,6,10,50.69,2210.97,2088.84,1821.65,0.004796
OMEGA.2022-01-05T06:56:39.953.fits,7,11,52.47,1803.87,2060.95,1419.08,0.004797
OMEGA.2022-01-05T06:14:06.166.fits,12,1,50.83,4124.28,1357.23,117.9,0.2572
OMEGA.2022-01-05T06:14:06.166.fits,15,2,718.97,4195.29,2044.48,108.9,0.258
OMEGA.2022-01-05T06:14:06.166.fits,17,3,54.74,1160.01,2084.76,162.19,0.011
OMEGA.2022-01-05T06:14:06.166.fits,17,4,697.41,4079.38,2025.5,6.44,0.2557
OMEGA.2022-01-05T06:14:06.166.fits,4,8,1516.8,1498.13,2087.67,1217.76,0.011
OMEGA.2022-01-05T06:14:06.166.fits,8,9,1386.58,4080.24,2089.29,1928.05,0.2567
OMEGA.2022-01-05T01:03:01.884.fits,17,1,1050.8,4070.99,955.82,8.1,0.3299
OMEGA.2022-01-05T01:03:01.884.fits,25,2,1245.64,4187.01,1157.93,123.96,0.3296
OMEGA.2022-01-05T01:03:01.884.fits,29,3,1344.39,4186.99,1251.22,140.07,0.3294
OMEGA.2022-01-30T03:25:27.748.fits,10,2,58.28,277.7,2088.7,724.5,0.09195
OMEGA.2022-01-30T03:25:27.748.fits,11,3,51.94,749.04,2082.77,1198.63,0.09203
OMEGA.2022-01-30T03:25:27.748.fits,12,4,58.45,1223.44,2088.43,1672.26,0.09212
OMEGA.2022-01-30T03:25:27.748.fits,25,8,58.29,1697.5,2087.92,2147.88,0.0922
OMEGA.2022-01-30T03:25:27.748.fits,26,9,58.42,2173.92,2088.85,2620.67,0.09228
OMEGA.2022-01-30T03:25:27.748.fits,27,10,59.92,2646.15,2083.38,3092.01,0.09236
OMEGA.2022-01-30T03:25:27.748.fits,28,11,65.08,3121.44,2087.42,3572.36,0.09244
OMEGA.2022-01-30T03:25:27.748.fits,5,12,52.0,3852.06,1129.74,4091.45,0.09185
OMEGA.2022-01-30T03:25:27.748.fits,9,13,1422.51,106.4,2090.38,254.07,0.09189
OMEGA.2022-01-30T05:26:15.209.fits,10,2,782.62,4185.77,1697.66,111.26,0.08137
OMEGA.2022-01-30T05:26:15.209.fits,13,3,1925.88,4183.15,2086.52,3463.87,0.08129
OMEGA.2022-01-30T05:26:15.209.fits,14,4,54.52,2961.2,687.26,133.12,0.08132
OMEGA.2022-01-30T05:26:15.209.fits,3,11,583.78,4063.8,1507.17,7.58,0.08148
OMEGA.2022-01-30T05:26:15.209.fits,6,13,1713.4,4087.38,2086.84,2424.8,0.0814
OMEGA.2022-01-30T05:26:15.209.fits,7,15,78.8,1832.7,489.06,8.26,0.08143
OMEGA.2022-01-30T02:58:58.254.fits,10,2,236.83,157.41,2088.66,247.21,0.004607
OMEGA.2022-01-30T02:58:58.254.fits,11,3,51.01,253.5,2088.57,353.17,0.004607
OMEGA.2022-01-30T01:49:15.032.fits,10,1,576.35,105.13,2089.65,1353.88,0.1427
OMEGA.2022-01-30T01:49:15.032.fits,11,3,56.18,1446.24,2088.7,3129.45,0.143
OMEGA.2022-01-30T01:49:15.032.fits,12,4,54.96,3217.67,1234.01,4192.72,0.1432
OMEGA.2022-01-30T01:49:15.032.fits,16,6,1704.38,120.55,2087.36,437.3,0.1434
OMEGA.2022-01-30T01:49:15.032.fits,29,7,61.71,534.59,2089.3,2212.78,0.1435
OMEGA.2022-01-30T01:49:15.032.fits,30,8,55.75,2307.84,2083.45,3985.89,0.1438
OMEGA.2022-01-30T01:49:15.032.fits,5,9,56.54,1955.24,2051.45,3607.03,0.1424
OMEGA.2022-01-30T01:49:15.032.fits,6,11,54.9,3724.39,494.61,4087.09,0.1426
OMEGA.2022-01-30T03:11:11.456.fits,27,2,60.91,3929.03,2072.85,2323.55,0.004245
OMEGA.2022-01-30T03:11:11.456.fits,27,3,52.21,3935.53,2064.07,2329.96,0.004245
OMEGA.2022-01-30T03:00:43.994.fits,25,1,920.6,506.33,2089.2,563.41,0.004607
OMEGA.2022-01-30T03:00:43.994.fits,26,2,58.49,570.23,2086.12,668.23,0.004606
OMEGA.2022-01-30T03:00:43.994.fits,27,3,51.46,674.37,673.71,704.77,0.004606
OMEGA.2022-01-30T03:09:26.986.fits,16,1,573.34,4192.42,2089.25,2975.39,0.004304
OMEGA.2022-01-30T03:09:26.986.fits,16,2,593.78,4175.88,2084.87,2979.06,0.004304
OMEGA.2022-01-30T03:09:26.986.fits,16,3,593.45,4175.48,2072.16,2988.79,0.004304
OMEGA.2022-01-30T02:51:26.213.fits,1,1,916.32,667.32,2090.67,729.55,0.004608
OMEGA.2022-01-30T02:51:26.213.fits,2,2,57.03,735.62,2088.22,842.52,0.004608
OMEGA.2022-01-30T02:51:26.213.fits,3,3,56.95,846.16,698.07,879.77,0.004608
OMEGA.2022-01-30T01:10:33.406.fits,14,2,1411.09,132.93,1641.02,4188.42,0.4873
OMEGA.2022-01-30T01:10:33.406.fits,24,4,367.24,4075.57,1834.73,12.46,0.5941
OMEGA.2022-01-30T01:10:33.406.fits,27,5,996.28,4183.55,2083.95,1184.71,0.5923
OMEGA.2022-01-30T01:10:33.406.fits,30,7,1514.99,4186.77,2087.21,2604.03,0.59
OMEGA.2022-01-30T01:10:33.406.fits,31,8,53.87,2307.54,843.36,133.44,0.591
OMEGA.2022-01-30T03:02:28.995.fits,28,4,1628.16,860.21,2083.6,882.84,0.004606
OMEGA.2022-01-30T02:32:47.590.fits,26,1,51.31,2278.7,2088.57,1677.91,0.006094
OMEGA.2022-01-30T02:32:47.590.fits,27,2,54.15,1646.02,2089.33,1048.79,0.006067
OMEGA.2022-01-30T01:31:01.669.fits,25,5,2084.95,3614.86,1047.6,111.2,0.5396
OMEGA.2022-01-30T01:31:01.669.fits,30,7,1436.47,4183.15,233.11,145.66,0.5399
OMEGA.2022-01-30T01:31:01.669.fits,4,8,1834.28,4074.8,623.31,11.41,0.5392
OMEGA.2022-01-30T01:31:01.669.fits,8,9,2084.17,441.63,1955.63,9.33,0.5394
OMEGA.2022-01-30T02:31:02.889.fits,11,1,56.99,4172.76,2087.75,3571.15,0.006177
OMEGA.2022-01-30T02:31:02.889.fits,13,2,1005.5,707.52,2084.9,383.45,0.006227
OMEGA.2022-01-30T02:31:02.889.fits,14,3,57.99,347.16,868.48,104.61,0.006209
OMEGA.2022-01-02T06:30:52.304.astred.cal.fits,10,1,54.56,3366.83,2081.88,2323.58,0.1406
OMEGA.2022-01-02T06:30:52.304.astred.cal.fits,11,2,96.42,2243.93,2082.29,1225.03,0.1403
OMEGA.2022-01-02T06:30:52.304.astred.cal.fits,12,4,57.72,1163.88,2082.87,122.98,0.14
OMEGA.2022-01-02T06:30:52.304.astred.cal.fits,22,5,55.94,3011.05,2086.27,1969.28,0.1394
OMEGA.2022-01-02T06:30:52.304.astred.cal.fits,23,6,64.22,1907.04,2085.91,863.78,0.139
OMEGA.2022-01-02T06:30:52.304.astred.cal.fits,24,7,58.91,806.69,1589.81,18.25,0.1387
OMEGA.2022-01-02T06:30:52.304.astred.cal.fits,9,8,592.84,4189.63,2085.33,3424.9,0.1408
OMEGA.2022-01-02T00:59:16.697.astred.cal.fits,13,1,846.7,112.34,2098.34,3742.63,0.7071
OMEGA.2022-01-02T00:59:16.697.astred.cal.fits,17,2,59.45,887.93,1866.45,3970.31,0.3751
OMEGA.2022-01-02T00:59:16.697.astred.cal.fits,22,3,54.51,71.54,2085.37,3544.31,0.3752
OMEGA.2022-01-02T00:59:16.697.astred.cal.fits,23,4,55.21,3738.13,260.15,4087.46,0.3752
OMEGA.2022-01-02T00:59:16.697.astred.cal.fits,27,5,296.75,104.12,2087.89,3157.55,0.3753
OMEGA.2022-01-02T00:59:16.697.astred.cal.fits,28,6,55.99,3353.22,539.89,4185.82,0.3753
OMEGA.2022-01-02T00:59:16.697.astred.cal.fits,32,8,774.92,121.34,2088.78,2364.95,0.3754
OMEGA.2022-01-02T00:59:16.697.astred.cal.fits,9,10,61.71,2289.25,721.09,4198.6,0.7071
OMEGA.2022-01-02T03:19:53.631.astred.cal.fits,23,1,1747.17,1876.61,2082.52,1897.55,0.004682
OMEGA.2022-01-02T03:19:53.631.astred.cal.fits,24,2,56.07,1905.98,2084.63,2024.23,0.004682
OMEGA.2022-01-02T06:18:43.121.astred.cal.fits,1,1,2083.77,2103.46,96.79,250.36,0.1625
OMEGA.2022-01-02T06:18:43.121.astred.cal.fits,2,3,2056.23,4077.55,55.72,2211.1,0.1623
OMEGA.2022-01-02T06:18:43.121.astred.cal.fits,25,4,2079.66,1561.81,582.84,169.88,0.1615
OMEGA.2022-01-02T06:18:43.121.astred.cal.fits,26,5,2081.12,3547.21,77.86,1692.52,0.1613
OMEGA.2022-01-02T06:18:43.121.astred.cal.fits,27,6,626.46,4188.52,62.39,3667.33,0.1612
OMEGA.2022-01-02T06:18:43.121.astred.cal.fits,31,8,2080.77,1075.97,1051.62,120.94,0.1611
OMEGA.2022-01-02T06:18:43.121.astred.cal.fits,32,10,2083.13,3063.27,65.35,1197.77,0.1609
OMEGA.2022-01-02T06:18:43.121.astred.cal.fits,7,11,2082.14,1630.48,331.76,6.07,0.162
OMEGA.2022-01-02T06:18:43.121.astred.cal.fits,8,12,2077.28,3613.44,63.55,1740.64,0.1618
OMEGA.2022-01-24T03:12:49.061.fits,10,1,51.45,4044.42,2085.26,4158.32,0.004638
OMEGA.2022-01-24T03:12:49.061.fits,9,3,712.07,3962.16,2088.88,4039.74,0.004638
OMEGA.2022-01-24T07:31:26.344.fits,17,1,54.46,2129.89,2081.82,2180.81,0.004651
OMEGA.2022-01-24T07:31:26.344.fits,18,2,54.02,2187.82,1901.31,2238.99,0.004651
OMEGA.2022-01-24T07:29:41.434.fits,1,1,1300.99,1941.73,2084.68,1963.78,0.004651
OMEGA.2022-01-24T07:29:41.434.fits,2,2,67.47,1968.15,2081.79,2020.68,0.004651
OMEGA.2022-01-24T07:29:41.434.fits,3,3,54.46,2019.94,1107.09,2048.12,0.004651
OMEGA.2022-01-24T03:18:02.741.fits,13,1,70.56,890.61,799.4,1197.97,0.00469
OMEGA.2022-01-24T03:16:18.292.fits,31,4,59.53,309.38,2087.71,434.01,0.004637
OMEGA.2022-01-24T03:16:18.292.fits,32,5,57.06,313.95,2087.71,430.52,0.004637
OMEGA.2022-01-20T03:18:25.909.astred.cal.fits,13,1,136.04,1559.85,2080.15,1310.81,0.00469
OMEGA.2022-01-20T03:18:25.909.astred.cal.fits,14,2,53.57,1293.4,1884.02,1062.15,0.00469
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,10,1,55.33,3082.04,2080.91,2948.09,0.1122
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,11,2,64.45,2940.12,2084.27,2809.97,0.1122
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,11,5,56.48,2940.81,2082.28,2810.26,0.1122
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,12,6,64.5,2801.93,2084.19,2669.91,0.1123
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,12,8,56.36,2802.23,2087.02,2669.45,0.1123
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,25,10,53.58,2663.63,2084.37,2532.79,0.1123
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,26,11,64.49,2525.59,2084.02,2391.11,0.1124
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,26,12,57.16,2525.17,2087.67,2389.93,0.1124
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,27,13,53.49,2384.26,2084.03,2249.61,0.1124
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,27,14,56.3,2384.2,2086.84,2249.51,0.1124
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,28,15,64.48,2241.31,2084.43,2113.42,0.1125
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,3,16,2083.39,2171.51,1338.08,6.19,0.4405
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,9,17,62.95,3222.65,2088.59,3089.65,0.1121
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,10,1,56.47,446.61,2079.2,181.74,0.004802
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,11,2,53.36,170.12,587.81,92.61,0.004803
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,23,3,54.05,1954.43,2078.75,2070.01,0.004682
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,24,4,54.12,2078.06,2078.93,2191.66,0.004682
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,9,6,56.21,725.29,2079.34,463.49,0.004802
