file_name,extension,ID,x_start[px],y_start[px],x_end[px],y_end[px],ra_start[deg],dec_start[deg],ra_end[deg],dec_end[deg],JD_start[UTC],JD_end[UTC],norad_number,angle_offset[deg],pixel_offset[px],range[m],phase_angle[deg],ang_vel[deg/s]
OMEGA.2022-01-28T01:58:56.878.fits,11,3,880.0,4200.0,512.0,100.0,33.3994297343792,-20.717355374447603,33.375714982504746,-20.960394064891958,59607.08347696997,59607.08348873397,5614.0,,,,,
OMEGA.2022-01-28T01:58:56.878.fits,15,4,1264.0,4200.0,912.0,100.0,33.42410757031778,-20.4529221991553,33.40148863354716,-20.69595619020181,59607.08346418198,59607.08347594598,5614.0,,,,,
OMEGA.2022-01-28T01:58:56.878.fits,3,5,112.0,4100.0,48.0,3171.1,33.349845777226946,-21.227257950220995,33.34567573880636,-21.282320345849843,59607.08350171195,59607.08350430103,5614.0,,,,,
OMEGA.2022-01-28T01:58:56.878.fits,7,7,512.0,4100.0,144.0,0.0,33.37571088846876,-20.962943345266115,33.351918591823555,-21.20597805695653,59607.08348892396,59607.08350068703,5614.0,,,,,
OMEGA.2022-01-28T03:30:36.453.fits,13,1,48.0,3367.2,2096.0,3399.0,104.29467150894244,17.071742857339235,104.42166996823146,17.07391744002269,59607.14775051316,59607.147796470206,44112.0,,,,,
OMEGA.2022-01-28T03:30:36.453.fits,14,2,48.0,3367.2,2096.0,3431.0,104.42725518243152,17.072043218209366,104.55425637396436,17.076032366026304,59607.147798607126,59607.14784456417,44112.0,,,,,
OMEGA.2022-01-28T03:30:36.453.fits,15,3,48.0,3399.2,2096.0,3431.0,104.56008855411687,17.074154816415007,104.6870977135003,17.076164347960752,59607.14784670109,59607.14789265813,44112.0,,,,,
OMEGA.2022-01-28T03:30:36.453.fits,16,4,48.0,3399.2,2096.0,3463.0,104.69292868077292,17.07428298954461,104.81994048425292,17.078106906833842,59607.14789479505,59607.1479407521,44112.0,,,,,
OMEGA.2022-01-28T03:30:36.453.fits,29,5,48.0,3431.2,2096.0,3495.1,104.82564619717662,17.07622175189719,104.9526618896857,17.079969006243637,59607.147942889016,59607.14798884606,44112.0,,,,,
OMEGA.2022-01-28T03:30:36.453.fits,30,6,48.0,3463.3,2096.0,3495.1,104.95830430441484,17.078080187802964,105.08531992569375,17.07984191494135,59607.14799098298,59607.14803694002,44112.0,,,,,
OMEGA.2022-01-28T03:30:36.453.fits,31,7,48.0,3463.3,2096.0,3527.1,105.09120901456676,17.077949118002717,105.21822712945796,17.081525101319176,59607.14803907601,59607.14808503399,44112.0,,,,,
OMEGA.2022-01-28T03:30:36.453.fits,32,8,48.0,3495.3,2096.0,3559.1,105.22392876149104,17.079628858045314,105.35094667095572,17.083122157932518,59607.148087169975,59607.14813312702,44112.0,,,,,
OMEGA.2022-01-28T04:54:27.987.fits,30,2,48.0,4039.8,2096.0,3270.8,172.97553422458645,-43.70246888829009,173.1437413022411,-43.74767194848475,59607.20508931205,59607.20520643704,31863.0,,,,,
OMEGA.2022-01-28T04:54:27.987.fits,31,3,48.0,3207.0,2096.0,2438.0,173.15155997665337,-43.75143027777567,173.3200360165368,-43.79637451031648,59607.20521246502,59607.20533014601,31863.0,,,,,
OMEGA.2022-01-28T04:54:27.987.fits,32,4,48.0,2374.2,2096.0,1637.2,173.32762567130007,-43.800121923422815,173.49634557926146,-43.8429093897168,59607.20533589693,59607.20545329992,31863.0,,,,,
OMEGA.2022-01-28T03:06:39.858.fits,22,3,912.0,4100.0,2096.0,3779.4,130.52729228150494,12.818638479622546,130.599260765655,12.79957155300917,59607.12988625607,59607.13003859902,26591.0,,,,,
OMEGA.2022-01-28T03:06:39.858.fits,23,4,48.0,3747.7,2096.0,3202.9,130.60503439180658,12.797686550517112,130.72949179639477,12.765235810620878,59607.13005110901,59607.13031492988,26591.0,,,,,
OMEGA.2022-01-28T03:06:39.858.fits,26,6,48.0,292.2,784.0,100.0,130.47476753963676,12.832613963786567,130.51951156254376,12.821193083747428,59607.12977561215,59607.12986957515,26591.0,,,,,
OMEGA.2022-01-06T03:03:51.066.astred.cal.fits,23,2,1922.0,1781.0,2096.0,1792.0,105.2000493,16.4824966,105.2107998,16.4831576,2459585.627677018,2459585.627706208,26880.0,0.34,16.9,37574392.0,6.24,0.004096
OMEGA.2022-01-06T03:03:51.066.astred.cal.fits,24,1,48.0,1798.0,2096.0,1916.0,105.2165503,16.4834121,105.3430793,16.4905389,2459585.627721807,2459585.628065243,26880.0,0.05,16.6,37574681.0,6.22,0.004096
OMEGA.2022-01-06T02:57:46.595.astred.cal.fits,22,1,48.0,1684.0,1058.0,1743.0,104.9473981,16.4683358,105.009792,16.4718409,2459585.626995778,2459585.627165139,26880.0,0.03,16.8,37573458.0,6.3,0.004096
OMEGA.2022-01-06T02:57:46.595.astred.cal.fits,23,2,2096.0,2850.5,48.0,3907.8,105.2064045,16.5374968,105.0797378,16.5999967,,,,,,,,
OMEGA.2022-01-06T02:57:46.595.astred.cal.fits,24,3,2096.0,1729.4,48.0,2754.7,105.3387283,16.4711143,105.2121162,16.5317216,,,,,,,,
OMEGA.2022-01-06T02:57:46.595.astred.cal.fits,5,4,48.0,1064.0,2096.0,1183.0,104.2859248,16.4299855,104.4124118,16.4373812,2459585.62519998,2459585.62554341,26880.0,0.03,17.7,37570760.0,6.52,0.004096
OMEGA.2022-01-06T02:57:46.595.astred.cal.fits,6,5,48.0,1187.0,2096.0,1305.0,104.4182815,16.4377577,104.5447602,16.445143,2459585.625559337,2459585.625902734,26880.0,0.0,17.6,37571329.0,6.47,0.004096
OMEGA.2022-01-06T02:57:46.595.astred.cal.fits,7,6,48.0,1314.0,2096.0,1429.0,104.5506785,16.4454987,104.6771543,16.4527792,2459585.625918793,2459585.626262153,26880.0,0.02,17.8,37571894.0,6.43,0.004096
OMEGA.2022-01-06T02:57:46.595.astred.cal.fits,8,7,48.0,1434.0,2096.0,1553.0,104.6826596,16.4531834,104.8091697,16.460471,2459585.626277107,2459585.626620552,26880.0,0.01,16.6,37572454.0,6.38,0.004096
OMEGA.2022-01-06T02:13:19.028.astred.cal.fits,22,1,48.0,2914.8,1024.0,4100.0,37.83093526049383,-21.23640496130552,37.89275236362551,-21.166067753253294,59585.09389396384,59585.09389905492,1726.0,,,,,
OMEGA.2022-01-06T02:13:19.028.astred.cal.fits,26,3,1072.0,100.0,2096.0,1316.9,37.895773778305816,-21.163328596858783,37.96046368497164,-21.09098336276893,59585.09389924584,59585.093904336914,1726.0,,,,,
OMEGA.2022-01-06T02:13:19.028.astred.cal.fits,27,4,48.0,1413.3,2096.0,3847.4,37.96655668987426,-21.08528507372136,38.09571971589736,-20.94059257814735,59585.09390480584,59585.093915178906,1726.0,,,,,
OMEGA.2022-01-06T02:13:19.028.astred.cal.fits,3,6,224.0,0.0,2096.0,2209.9,37.43366802024967,-21.67394389991065,37.55288713876973,-21.543036895468465,59585.09386227187,59585.09387181094,1726.0,,,,,
OMEGA.2022-01-06T02:13:19.028.astred.cal.fits,32,7,544.0,100.0,2096.0,1957.6,38.13320029472304,-20.898215852308027,38.23090586971328,-20.78769897678498,59585.09391814983,59585.0939260209,1726.0,,,,,
OMEGA.2022-01-06T02:13:19.028.astred.cal.fits,4,8,48.0,2306.2,1552.0,4100.0,37.55889837863391,-21.53738037915125,37.65451600431793,-21.430912518695266,59585.09387227986,59585.09387987293,1726.0,,,,,
OMEGA.2022-01-06T06:06:38.127.astred.cal.fits,17,1,1232.0,0.0,2096.0,960.7,172.9048222,-44.7230347,172.9767424,-44.6659967,,,,,,,,
OMEGA.2022-01-06T06:06:38.127.astred.cal.fits,24,2,1520.0,4100.0,2096.0,2338.0,173.458959,-44.213787,173.5078483,-44.3179568,2459585.755576967,2459585.755582058,47263.0,0.07,318.9,1554869.0,90.25,0.2539
OMEGA.2022-01-06T06:06:38.127.astred.cal.fits,28,3,144.0,4200.0,1504.0,100.0,173.342899,-43.9687718,173.4576073,-44.2112454,2459585.755565291,2459585.755577054,47263.0,0.2,327.1,1553439.0,90.13,0.2543
OMEGA.2022-01-06T06:06:38.127.astred.cal.fits,28,4,48.0,3943.8,592.0,4200.0,173.3351284,-43.9839998,173.3797995,-43.9685921,,,,,,,,
OMEGA.2022-01-06T06:06:38.127.astred.cal.fits,31,5,848.0,4200.0,2096.0,388.0,173.2227399,-43.7048114,173.3270729,-43.9303675,2459585.755552503,2459585.755563432,47263.0,0.01,311.3,1550506.0,89.88,0.2552
OMEGA.2022-01-06T06:06:38.127.astred.cal.fits,5,6,2096.0,3811.5,48.0,3491.4,172.2670372,-44.2315157,172.0973728,-44.2495711,,,,,,,,
OMEGA.2022-01-06T06:18:48.449.astred.cal.fits,12,1,784.0,100.0,2096.0,4200.0,172.6840851,-44.2005612,172.7926033,-43.9575455,2459585.766011073,2459585.766015052,49745.0,1.71,818.1,567158.0,89.76,0.7445
OMEGA.2022-01-06T02:19:23.658.astred.cal.fits,12,1,1088.0,4200.0,2096.0,1477.1,37.61984651101197,-20.929157726964142,37.68408839081148,-21.090393835999485,59585.09727856191,59585.09805510286,48090.0,,,,,
OMEGA.2022-01-06T02:19:23.658.astred.cal.fits,25,2,48.0,1221.1,464.0,100.0,37.689910278753565,-21.105568301261943,37.7164380286442,-21.171972231751774,59585.098127852194,59585.09844902903,48090.0,,,,,
OMEGA.2022-01-06T03:27:46.260.astred.cal.fits,18,1,1264.0,0.0,2096.0,1345.1,45.1821905,-16.9809602,45.2336542,-16.9011634,2459585.647780064,2459585.647786546,15555.0,1.54,260.8,2273228.0,72.02,0.1649
OMEGA.2022-01-06T03:27:46.260.astred.cal.fits,19,2,48.0,1601.6,1536.0,4100.0,45.2395193,-16.8859496,45.3314315,-16.7376953,2459585.647787848,2459585.64779989,15555.0,0.6,250.1,2272021.0,71.89,0.1651
OMEGA.2022-01-06T03:27:46.260.astred.cal.fits,24,3,48.0,736.7,2000.0,4100.0,45.3716599,-16.6726632,45.4919212,-16.4730099,2459585.647805362,2459585.647821574,15555.0,0.01,278.1,2269751.0,71.64,0.1654
OMEGA.2022-01-06T01:17:50.898.astred.cal.fits,12,2,48.0,100.0,1584.0,4200.0,33.48697718043463,-20.9761402531764,33.58423646222616,-20.733254671353475,59585.05543622095,59585.05544770602,12108.0,,,,,
OMEGA.2022-01-06T01:17:50.898.astred.cal.fits,16,3,1712.0,100.0,2096.0,1124.7,33.592554905561,-20.71169792253588,33.616691369519245,-20.6509657425638,59585.05544845294,59585.05545132002,12108.0,,,,,
OMEGA.2022-01-06T01:17:50.898.astred.cal.fits,2,4,1088.0,0.0,2096.0,2690.4,33.28057351595756,-21.48641081639204,33.344919335554685,-21.32708036780912,59585.05541259097,59585.05541990604,12108.0,,,,,
OMEGA.2022-01-06T01:17:50.898.astred.cal.fits,29,6,48.0,1349.2,1120.0,4200.0,33.622578707105006,-20.63773444596869,33.68999213040846,-20.46872136661088,59585.05545206694,59585.05545993801,12108.0,,,,,
OMEGA.2022-01-06T01:17:50.898.astred.cal.fits,3,7,48.0,2914.8,480.0,4100.0,33.350924272625,-21.31360250324107,33.3784399418767,-21.243371190119355,59585.05542065296,59585.05542379804,12108.0,,,,,
OMEGA.2022-01-06T01:17:50.898.astred.cal.fits,7,9,608.0,0.0,2096.0,3939.6,33.38687016663517,-21.222032920216357,33.481108575392746,-20.988605189644662,59585.05542482296,59585.05543575203,12108.0,,,,,
OMEGA.2022-01-10T01:23:14.692.fits,25,1,1360.0,100.0,2096.0,1701.3,37.780540007170416,-21.16208481039301,37.82724490567448,-21.067120332777392,59589.06081458507,59589.06081717415,22417.0,,,,,
OMEGA.2022-01-10T01:23:14.692.fits,26,2,48.0,1861.7,1104.0,4200.0,37.8330174680003,-21.0576063213237,37.8999110413367,-20.91891248368753,59589.06081764307,59589.06082134415,22417.0,,,,,
OMEGA.2022-01-10T01:23:14.692.fits,3,4,1664.0,0.0,2096.0,928.7,37.52706750921658,-21.67198783502224,37.55467830155706,-21.61695828777852,59589.06080040708,59589.06080188416,22417.0,,,,,
OMEGA.2022-01-10T01:23:14.692.fits,30,5,1264.0,100.0,2096.0,1893.5,37.91003489642996,-20.89749835882633,37.96264058410877,-20.791099065418425,59589.060822091065,59589.06082495814,22417.0,,,,,
OMEGA.2022-01-10T01:23:14.692.fits,31,6,48.0,2053.9,1024.0,4200.0,37.96864727495721,-20.78158064923208,38.030246477623365,-20.65424752049328,59589.06082514906,59589.06082885014,22417.0,,,,,
OMEGA.2022-01-10T01:23:14.692.fits,4,7,48.0,1121.1,1408.0,4100.0,37.560682962829816,-21.60555728211695,37.64745912371427,-21.429003864977023,59589.06080235308,59589.06080716616,22417.0,,,,,
OMEGA.2022-01-10T01:23:14.692.fits,8,8,1584.0,0.0,2096.0,1120.8,37.658673458249744,-21.4077233575372,37.69127873728126,-21.3412802389466,59589.06080791308,59589.06080966815,22417.0,,,,,
OMEGA.2022-01-10T05:04:04.280.fits,17,1,48.0,2722.7,2096.0,3715.4,172.80307859296963,-44.555451791338406,172.9732949430673,-44.49646954623292,59589.21246215515,59589.212532020174,44344.0,,,,,
OMEGA.2022-01-10T05:04:04.280.fits,18,2,48.0,3715.6,816.0,4100.0,172.98085831187868,-44.49644601451407,173.04459480137965,-44.47353875666715,59589.21253443509,59589.21256093215,44344.0,,,,,
OMEGA.2022-01-10T05:04:04.280.fits,2,5,496.0,0.0,2096.0,736.5,172.30452926023835,-44.71578921639216,172.4382782012059,-44.67262857386709,59589.21226032684,59589.212314623874,44344.0,,,,,
OMEGA.2022-01-10T05:04:04.280.fits,22,7,1600.0,0.0,2096.0,224.0,173.1096178752592,-44.45209834727937,173.1507312626884,-44.43870010920149,59589.21258725505,59589.21260402212,44344.0,,,,,
OMEGA.2022-01-10T05:04:04.280.fits,23,8,48.0,256.2,2096.0,1216.9,173.15860751552728,-44.436766765891534,173.3281325345524,-44.37915578971416,59589.21260699304,59589.212676302064,44344.0,,,,,
OMEGA.2022-01-10T05:04:04.280.fits,24,9,48.0,1249.2,2096.0,2209.9,173.33574587378817,-44.37720554391876,173.50491980738596,-44.3193344390321,59589.21267927298,59589.21274858201,44344.0,,,,,
OMEGA.2022-01-10T05:04:04.280.fits,3,10,48.0,768.8,2096.0,1729.4,172.44612593225662,-44.67073827162921,172.61702918179762,-44.61419185625638,59589.21231759479,59589.21238718182,44344.0,,,,,
OMEGA.2022-01-10T05:04:04.280.fits,4,11,48.0,1761.7,2096.0,2722.4,172.62486339325375,-44.61228926183011,172.79542431314763,-44.555469515398784,59589.2123901532,59589.21245946223,44344.0,,,,,
OMEGA.2022-01-10T01:41:28.076.fits,12,2,1120.0,4200.0,2096.0,900.5,37.62040377276202,-20.914867282312763,37.6823430636864,-21.110492786372504,59589.07169528911,59589.07170455018,36418.0,,,,,
OMEGA.2022-01-10T01:41:28.076.fits,15,4,1984.0,4200.0,2096.0,3847.4,37.539554001721534,-20.65035467680572,37.546630029661074,-20.67126314736644,59589.07168277912,59589.0716837002,36418.0,,,,,
OMEGA.2022-01-10T01:41:28.076.fits,16,6,48.0,3463.3,1024.0,100.0,37.55256568401862,-20.69403797957297,37.61432126115704,-20.89346300815461,59589.07168500312,59589.07169426419,36418.0,,,,,
OMEGA.2022-01-10T01:41:28.076.fits,17,7,1472.0,4100.0,2096.0,1985.7,37.77888381260617,-21.42482991624448,37.81873658731297,-21.5501474667013,59589.07171919709,59589.071724844165,36418.0,,,,,
OMEGA.2022-01-10T01:41:28.076.fits,18,8,48.0,1633.6,512.0,0.0,37.82455653148742,-21.57101633408643,37.854246478831264,-21.667832393165565,59589.071725869086,59589.07173040416,36418.0,,,,,
OMEGA.2022-01-10T01:41:28.076.fits,25,9,48.0,548.4,176.0,100.0,37.68819008401831,-21.13136743990992,37.69632763996157,-21.15795102873235,59589.0717052971,59589.07170649618,36418.0,,,,,
OMEGA.2022-01-10T01:35:23.324.fits,10,1,48.0,3335.2,560.0,4200.0,37.27586089889928,-20.974008000582604,37.30849679989319,-20.922813059655063,59589.06760929478,59589.06761104986,10010.0,,,,,
OMEGA.2022-01-10T01:35:23.324.fits,14,2,784.0,100.0,2096.0,2277.9,37.32276549493199,-20.901441907816757,37.40626441892279,-20.772482142307418,59589.06761179678,59589.06761605386,10010.0,,,,,
OMEGA.2022-01-10T01:35:23.324.fits,15,3,48.0,2406.3,1120.0,4200.0,37.412238307009055,-20.764879652389773,37.48034956137343,-20.658638129301927,59589.06761652278,59589.067619945854,10010.0,,,,,
OMEGA.2022-01-10T01:35:23.324.fits,5,4,48.0,3875.8,176.0,4100.0,37.13936279776952,-21.18126669621841,37.14754853702555,-21.168001076236827,59589.06760206679,59589.06760243187,10010.0,,,,,
OMEGA.2022-01-10T01:35:23.324.fits,9,6,208.0,100.0,2096.0,3142.7,37.149591964225294,-21.16545825526319,37.27011514653071,-20.985406541957143,59589.06760262279,59589.06760882586,10010.0,,,,,
OMEGA.2022-01-10T05:53:40.078.fits,17,4,1184.0,0.0,2096.0,1249.0,91.9181228120675,-22.24903477487881,91.97646971924388,-22.17495439191571,59589.24564548396,59589.24575927295,43207.0,,,,,
OMEGA.2022-01-10T05:53:40.078.fits,18,5,48.0,1345.3,2000.0,4100.0,91.98228992322134,-22.16924063609512,92.10694882412248,-22.00577929879323,59589.24576891586,59589.24601753522,43207.0,,,,,
OMEGA.2022-01-10T05:53:40.078.fits,23,6,128.0,0.0,2096.0,2722.4,92.12423557641203,-21.98446762778753,92.24959701749462,-21.822810332156035,59589.24605053011,59589.24629775901,43207.0,,,,,
OMEGA.2022-01-10T05:53:40.078.fits,24,7,48.0,2818.8,944.0,4100.0,92.25545568398066,-21.817080821836957,92.31242285030125,-21.74097412254263,59589.24630740099,59589.24642230198,43207.0,,,,,
OMEGA.2022-01-10T05:10:08.961.fits,24,1,112.0,4100.0,2096.0,384.1,173.34246933428983,-44.21442521307159,173.50920525219772,-44.4338191501358,59589.215579341166,59589.21559527423,21785.0,,,,,
OMEGA.2022-01-10T05:10:08.961.fits,27,2,48.0,4200.0,2096.0,356.0,173.15868539549297,-43.96952196143901,173.32940790220565,-44.19675940300771,59589.21556182718,59589.21557803778,21785.0,,,,,
OMEGA.2022-01-10T05:10:08.961.fits,30,4,48.0,3783.6,2000.0,100.0,172.98143627514142,-43.73015620718648,173.14282936403035,-43.948168195070586,59589.21554486919,59589.21556052379,21785.0,,,,,
OMEGA.2022-01-23T01:42:39.745.fits,18,1,704.0,4100.0,48.0,0.0,37.87069873680112,-21.437252357664416,37.82914553832639,-21.68035283810964,59602.07454585377,59602.07455567084,21233.0,,,,,
OMEGA.2022-01-23T01:42:39.745.fits,22,2,1408.0,4100.0,752.0,0.0,37.9151349699337,-21.172845545059257,37.87372949610626,-21.41596587091796,59602.07453501178,59602.07454482885,21233.0,,,,,
OMEGA.2022-01-23T01:42:39.745.fits,26,3,2096.0,4200.0,1392.0,100.0,37.9584308608955,-20.92716398882509,37.91411388304311,-21.17029760219136,59602.07452472579,59602.07453482086,21233.0,,,,,
OMEGA.2022-01-23T01:42:39.745.fits,31,4,608.0,4200.0,48.0,516.4,37.9994528229062,-20.662634575446607,37.96437541987236,-20.88106699453566,59602.0745138838,59602.07452286687,21233.0,,,,,
OMEGA.2022-01-23T06:39:59.455.fits,1,1,1872.0,4100.0,2096.0,3523.2,201.2084309355671,-47.87056468891195,201.2278499303772,-47.90485851541065,59602.27789878985,59602.27790045692,45148.0,,,,,
OMEGA.2022-01-23T06:39:59.455.fits,2,2,48.0,3267.2,1296.0,0.0,201.23564380833588,-47.92007390943715,201.34433964036668,-48.1142460547756,59602.27790101385,59602.27790990891,45148.0,,,,,
OMEGA.2022-01-23T06:39:59.455.fits,5,3,128.0,4100.0,1712.0,0.0,201.0580867825159,-47.60533617347029,201.19453933764012,-47.84920897901838,59602.27788655786,59602.27789795492,45148.0,,,,,
OMEGA.2022-01-23T02:50:43.036.fits,5,1,48.0,288.3,720.0,330.8,122.08484195803464,13.907715964489835,122.12587679099585,13.910319102405277,59602.11915543582,59602.11925499188,26871.0,,,,,
OMEGA.2022-01-23T03:54:53.197.fits,13,1,48.0,2854.7,2096.0,2918.5,104.28603819990488,17.045510137200296,104.41301536352664,17.049581266438068,59602.1649309569,59602.16497719195,40351.0,,,,,
OMEGA.2022-01-23T03:54:53.197.fits,14,2,48.0,2886.7,2096.0,2950.5,104.41859987189652,17.047707013571674,104.5455850021593,17.051695879178357,59602.16497905087,59602.16502528591,40351.0,,,,,
OMEGA.2022-01-23T03:54:53.197.fits,15,3,48.0,2918.8,2096.0,2982.6,104.55141643691633,17.04982423163443,104.67840818740176,17.053730630651994,59602.16502714483,59602.165073379874,40351.0,,,,,
OMEGA.2022-01-23T03:54:53.197.fits,16,4,48.0,2950.8,2096.0,3014.6,104.68423847534008,17.05184925320608,104.81123547756152,17.055673140243627,59602.1650755168,59602.16512147384,40351.0,,,,,
OMEGA.2022-01-23T03:54:53.197.fits,29,5,48.0,2982.8,2096.0,2982.6,104.8169405255823,17.053787971481164,104.94393885433816,17.053735303957502,59602.16512361122,59602.1651695678,40351.0,,,,,
OMEGA.2022-01-23T03:54:53.197.fits,29,6,48.0,2982.8,2096.0,3046.6,104.8169405255823,17.053787971481164,104.94394141286978,17.057529382071454,59602.16512361122,59602.1651695678,40351.0,,,,,
OMEGA.2022-01-23T03:54:53.197.fits,30,7,48.0,3014.9,2096.0,3014.6,104.94958317391948,17.055646483081354,105.07658139344916,17.055505443447856,59602.16517170519,59602.16521766223,40351.0,,,,,
OMEGA.2022-01-23T04:41:56.914.fits,10,1,1552.0,100.0,2096.0,388.0,172.3990199346091,-44.21243286348056,172.44411903281215,-44.19550856647186,59602.19736601319,59602.19738444779,44344.0,,,,,
OMEGA.2022-01-23T04:41:56.914.fits,11,2,48.0,420.3,2096.0,1541.2,172.45190311705932,-44.193617736365645,172.62145016604782,-44.12755801839334,59602.197387419175,59602.1974575622,44344.0,,,,,
OMEGA.2022-01-23T04:41:56.914.fits,12,3,48.0,1573.4,2096.0,2662.2,172.6292196748811,-44.125661056115874,172.79837393558034,-44.06124236705756,59602.19746025512,59602.19752984215,44344.0,,,,,
OMEGA.2022-01-23T04:41:56.914.fits,25,4,48.0,2694.5,2096.0,3815.4,172.805964053592,-44.05932749981066,172.9747295728533,-43.99274598309035,59602.197532813065,59602.19760267809,44344.0,,,,,
OMEGA.2022-01-23T04:41:56.914.fits,26,5,48.0,3815.6,704.0,4200.0,172.98222849220988,-43.992722654697175,173.03619680852523,-43.96983643814995,59602.19760509301,59602.19762769807,44344.0,,,,,
OMEGA.2022-01-23T04:41:56.914.fits,30,7,1392.0,100.0,2096.0,484.1,173.09276484328993,-43.94830563052067,173.15060035227123,-43.92537369113712,59602.197650962975,59602.19767495804,44344.0,,,,,
OMEGA.2022-01-23T04:41:56.914.fits,31,8,48.0,484.4,2096.0,1605.2,173.15841974390247,-43.92533194155158,173.3264003160939,-43.858242711075206,59602.19767737202,59602.19774723798,44344.0,,,,,
OMEGA.2022-01-23T04:41:56.914.fits,32,9,48.0,1637.5,2096.0,2758.3,173.33394687287156,-43.85629316134112,173.50152774661737,-43.78895038636001,59602.19775020797,59602.197819794994,44344.0,,,,,
OMEGA.2022-01-23T04:41:56.914.fits,5,10,48.0,2178.1,2096.0,3331.0,172.09640264994334,-44.32745764479901,172.2667425580744,-44.26003054822125,59602.19724202482,59602.197312445845,44344.0,,,,,
OMEGA.2022-01-23T04:41:56.914.fits,6,11,48.0,3331.2,1456.0,4100.0,172.2741924716444,-44.26005330685163,172.39106185091663,-44.214953837663984,59602.19731486123,59602.19736304181,44344.0,,,,,
OMEGA.2022-01-23T01:48:44.336.fits,13,1,48.0,292.2,832.0,4200.0,37.140429651319415,-20.88957061791063,37.19094241591157,-20.65806148151262,59602.077790990006,59602.07779830508,3213.0,,,,,
OMEGA.2022-01-23T02:52:27.756.fits,6,2,1648.0,537.5,2096.0,576.3,122.31336504639177,13.922780434136476,122.3407256650004,13.925111779441597,59602.11976876808,59602.11983525893,26871.0,,,,,
OMEGA.2022-01-23T02:52:27.756.fits,7,3,48.0,576.6,2096.0,704.4,122.3464671245159,13.925135703970897,122.47155472397472,13.93281274575208,59602.11991693405,59602.12026415393,26871.0,,,,,
OMEGA.2022-01-23T02:52:27.756.fits,8,4,48.0,704.7,2096.0,832.6,122.47729647527588,13.93283360984532,122.60239391002963,13.940449905441298,59602.12028000085,59602.12062694412,26871.0,,,,,
OMEGA.2022-01-23T01:20:05.381.fits,10,1,1296.0,100.0,2096.0,900.5,44.65419842306388,-16.470892750776468,44.70372137573323,-16.423503542472634,59602.05872467579,59602.05872587487,45408.0,,,,,
OMEGA.2022-01-23T01:20:05.381.fits,11,2,48.0,932.8,2096.0,3014.6,44.709533799209694,-16.421595921231738,44.83620030467286,-16.29829431481193,59602.05872606579,59602.05872893287,45408.0,,,,,
OMEGA.2022-01-23T01:20:05.381.fits,12,3,48.0,3046.9,1184.0,4200.0,44.842007756885984,-16.29638302479199,44.912196493602,-16.228052498949985,59602.05872912379,59602.05873087887,45408.0,,,,,
OMEGA.2022-01-23T01:20:05.381.fits,16,4,1536.0,100.0,2096.0,644.3,44.93393516813627,-16.206655629521013,44.96850952849624,-16.174390352211454,59602.05873134779,59602.05873199087,45408.0,,,,,
OMEGA.2022-01-23T01:20:05.381.fits,29,6,48.0,708.6,2096.0,2758.3,44.974188519797806,-16.170578378505475,45.10052558595577,-16.049026306303475,59602.05873218179,59602.058735048864,45408.0,,,,,
OMEGA.2022-01-23T01:20:05.381.fits,3,7,48.0,3555.5,1904.0,0.0,44.70906086330376,-16.770150424185335,44.8238191088824,-16.98104473899171,59602.05612343177,59602.05612768885,47139.0,,,,,
OMEGA.2022-01-23T01:20:05.381.fits,30,8,48.0,2822.7,1392.0,4200.0,45.1061365991273,-16.04520508468164,45.18895268829038,-15.963488918584684,59602.058735239785,59602.05873727286,45408.0,,,,,
OMEGA.2022-01-23T01:20:05.381.fits,5,9,1728.0,4100.0,2096.0,3427.1,44.54872697382089,-16.473256522610978,44.57139453587313,-16.513193642839816,59602.05611731578,59602.056118236855,47139.0,,,,,
OMEGA.2022-01-23T01:20:05.381.fits,5,10,48.0,736.7,2096.0,2818.5,44.444326828181865,-16.672410003102854,44.57131990252217,-16.54927424994091,59602.0587199498,59602.05872281687,45408.0,,,,,
OMEGA.2022-01-23T01:20:05.381.fits,6,11,48.0,3235.2,1728.0,0.0,44.5769363684674,-16.52458090064758,44.68053576601594,-16.716549064586903,59602.056118427776,59602.05612240685,47139.0,,,,,
OMEGA.2022-01-23T01:20:05.381.fits,6,12,48.0,2882.8,1280.0,4100.0,44.576893751813685,-16.545472805075956,44.653205088237584,-16.473440519883376,59602.058723007794,59602.05872476287,45408.0,,,,,
OMEGA.2022-01-23T01:20:05.381.fits,9,13,48.0,3303.1,1712.0,100.0,44.44539291370786,-16.28058249488222,44.547743426490975,-16.470705300215904,59602.05611342378,59602.056117402855,47139.0,,,,,
OMEGA.2022-01-23T03:36:39.644.fits,1,1,48.0,3235.2,2096.0,2658.3,104.29680560678769,16.29543727262833,104.4233666644086,16.261512651879492,59602.15113957599,59602.15123946499,43980.0,,,,,
OMEGA.2022-01-23T03:36:39.644.fits,17,2,48.0,608.6,2096.0,0.0,104.82563570370282,16.140375744205485,104.95200732880171,16.10425844230284,59602.151558800135,59602.15165813314,43980.0,,,,,
OMEGA.2022-01-23T03:36:39.644.fits,2,3,48.0,2594.5,2096.0,2017.7,104.4289321702001,16.257740791492655,104.55544880091352,16.2237429218538,59602.15124438191,59602.15134399291,43980.0,,,,,
OMEGA.2022-01-23T03:36:39.644.fits,3,4,48.0,1953.9,2096.0,1345.1,104.56125772474056,16.21996788733579,104.68772992264624,16.183994240150874,59602.15134918783,59602.15144907683,43980.0,,,,,
