file_name,extension,ID,x_start[px],y_start[px],x_end[px],y_end[px],ang_vel[deg/s]
OMEGA.2022-01-24T03:16:18.292.fits,32,5,48.0,292.2,2096.0,452.1,0.004637
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,10,1,48.0,3046.9,2096.0,2982.6,0.1122
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,11,2,48.0,2950.8,2096.0,2790.4,0.1122
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,11,5,48.0,2886.7,2096.0,2790.4,0.1122
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,12,6,48.0,2822.7,2096.0,2662.2,0.1123
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,12,8,48.0,2758.6,2096.0,2662.2,0.1123
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,25,10,48.0,2662.5,2096.0,2566.2,0.1123
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,26,11,48.0,2534.4,2096.0,2438.0,0.1124
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,26,12,48.0,2470.3,2096.0,2438.0,0.1124
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,27,13,48.0,2406.2,2096.0,2245.8,0.1124
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,27,14,48.0,2342.2,2096.0,2245.8,0.1124
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,28,15,48.0,2246.1,2096.0,2149.7,0.1125
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,3,16,2096.0,2209.9,1328.0,0.0,0.4405
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,9,17,48.0,3239.1,2096.0,3078.7,0.1121
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,10,1,48.0,420.3,2096.0,195.8,0.004802
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,23,3,48.0,1955.0,2096.0,2072.0,0.004682
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,24,4,48.0,2080.0,2096.0,2194.0,0.004682
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,9,6,48.0,708.6,2096.0,484.1,0.004802
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,10,1,400.0,100.0,48.0,388.3,0.3813
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,17,2,2096.0,1633.3,48.0,3363.3,0.3773
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,18,3,1824.0,0.0,48.0,1505.5,0.3761
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,4,4,2096.0,3491.2,1360.0,4100.0,0.3781
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,6,5,2096.0,2722.4,464.0,4100.0,0.3807
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,7,7,2096.0,864.6,48.0,2594.5,0.3797
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,8,8,928.0,0.0,48.0,768.8,0.3788
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,9,9,2096.0,516.2,48.0,2246.1,0.3821
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,17,1,48.0,2530.5,2096.0,1697.4,0.03195
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,18,2,48.0,1665.6,2096.0,832.6,0.03193
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,19,3,48.0,736.7,1872.0,0.0,0.03192
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,3,4,640.0,4100.0,2096.0,3523.2,0.03198
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,4,5,48.0,3427.3,2096.0,2626.3,0.03197
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,5,6,48.0,1665.6,2096.0,832.6,0.03202
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,6,7,48.0,768.8,1920.0,0.0,0.032
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,5,2,48.0,1286.0,2096.0,1405.0,0.004682
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,6,3,48.0,1408.0,2096.0,1529.0,0.004682
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,7,4,48.0,1539.0,2096.0,1652.0,0.004682
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,8,5,48.0,1655.0,2096.0,1776.0,0.004682
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,22,1,48.0,3875.8,2096.0,3843.5,0.03056
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,22,2,48.0,3203.1,2096.0,2978.7,0.004803
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,23,3,48.0,3811.7,2096.0,3747.4,0.03055
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,23,4,48.0,2946.9,2096.0,2722.4,0.004803
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,24,5,48.0,2690.6,2096.0,2434.1,0.004804
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,24,6,48.0,3715.6,2096.0,3683.3,0.03054
OMEGA.2022-01-20T01:55:34.105.astred.cal.fits,32,4,208.0,4200.0,1536.0,100.0,0.07495
OMEGA.2022-01-31T02:07:24.815.fits,13,1,48.0,1189.1,2096.0,1156.8,0.03127
OMEGA.2022-01-31T02:07:24.815.fits,14,2,48.0,1125.0,2096.0,1092.7,0.03127
OMEGA.2022-01-31T02:07:24.815.fits,15,3,48.0,1060.9,2096.0,1060.7,0.03126
OMEGA.2022-01-31T02:07:24.815.fits,16,4,48.0,1028.9,2096.0,996.6,0.03125
OMEGA.2022-01-31T02:07:24.815.fits,29,5,48.0,964.8,2096.0,964.6,0.03125
OMEGA.2022-01-31T02:07:24.815.fits,30,6,48.0,932.8,2096.0,900.5,0.03124
OMEGA.2022-01-31T02:07:24.815.fits,31,7,48.0,868.8,2096.0,868.5,0.03123
OMEGA.2022-01-31T02:07:24.815.fits,32,8,48.0,836.7,2096.0,804.4,0.03123
OMEGA.2022-01-31T02:36:18.699.fits,25,1,48.0,1381.2,2096.0,1509.1,0.00465
OMEGA.2022-01-31T02:36:18.699.fits,26,2,48.0,1477.3,1040.0,1556.9,0.00465
OMEGA.2022-01-31T02:50:15.302.fits,1,1,48.0,2306.2,2096.0,2434.1,0.004712
OMEGA.2022-01-31T02:50:15.302.fits,2,2,48.0,2402.3,1024.0,2481.7,0.004712
OMEGA.2022-01-31T02:58:34.613.fits,20,4,48.0,3267.2,2096.0,2754.4,0.007229
OMEGA.2022-01-31T01:38:57.439.fits,13,1,1056.0,4200.0,656.0,100.0,0.1262
OMEGA.2022-01-31T01:38:57.439.fits,18,2,1504.0,0.0,2096.0,640.4,0.04635
OMEGA.2022-01-31T01:38:57.439.fits,19,3,48.0,704.7,2096.0,2914.6,0.04658
OMEGA.2022-01-31T01:38:57.439.fits,24,5,1424.0,0.0,2096.0,704.4,0.04685
OMEGA.2022-01-31T01:38:57.439.fits,5,6,224.0,4100.0,48.0,2178.1,0.1263
OMEGA.2022-01-31T01:38:57.439.fits,9,7,624.0,4200.0,224.0,100.0,0.1262
OMEGA.2022-01-31T02:25:38.607.fits,13,1,48.0,3143.0,2096.0,3142.7,0.03146
OMEGA.2022-01-31T02:25:38.607.fits,13,2,48.0,2822.7,2096.0,2822.4,0.0315
OMEGA.2022-01-31T02:25:38.607.fits,14,3,48.0,3110.9,2096.0,3110.7,0.03146
OMEGA.2022-01-31T02:25:38.607.fits,14,4,48.0,2790.6,2096.0,2790.4,0.03149
OMEGA.2022-01-31T02:25:38.607.fits,15,5,48.0,3078.9,2096.0,3078.7,0.03146
OMEGA.2022-01-31T02:25:38.607.fits,15,6,48.0,2758.6,2096.0,2758.3,0.03149
OMEGA.2022-01-31T02:25:38.607.fits,16,7,48.0,3046.9,2096.0,3046.6,0.03145
OMEGA.2022-01-31T02:25:38.607.fits,16,8,48.0,2726.6,2096.0,2726.3,0.03149
OMEGA.2022-01-31T02:25:38.607.fits,29,9,48.0,2694.5,2096.0,2694.3,0.03148
OMEGA.2022-01-31T02:25:38.607.fits,29,10,48.0,3014.8,2096.0,3014.6,0.03145
OMEGA.2022-01-31T02:25:38.607.fits,30,11,48.0,2662.5,2096.0,2662.2,0.03148
OMEGA.2022-01-31T02:25:38.607.fits,30,12,48.0,2982.8,2096.0,2982.6,0.03145
OMEGA.2022-01-31T02:25:38.607.fits,31,13,48.0,2630.5,2096.0,2630.2,0.03147
OMEGA.2022-01-31T02:25:38.607.fits,31,14,48.0,2950.8,2096.0,2950.5,0.03144
OMEGA.2022-01-31T02:25:38.607.fits,32,15,48.0,2598.4,2096.0,2598.2,0.03147
OMEGA.2022-01-31T02:25:38.607.fits,32,16,48.0,2918.8,2096.0,2918.5,0.03144
OMEGA.2022-01-31T02:38:03.310.fits,28,1,48.0,1669.5,2096.0,1797.4,0.00465
OMEGA.2022-01-31T02:51:59.662.fits,17,1,48.0,2722.7,1856.0,2815.0,0.004711
OMEGA.2022-01-31T02:51:59.662.fits,4,3,48.0,2594.5,2096.0,2722.4,0.004711
OMEGA.2022-01-31T02:19:34.157.fits,14,1,48.0,100.0,2096.0,388.0,0.04155
OMEGA.2022-01-31T02:19:34.157.fits,15,2,48.0,356.2,2096.0,644.3,0.04166
OMEGA.2022-01-31T02:19:34.157.fits,16,3,48.0,612.5,2096.0,900.5,0.0418
OMEGA.2022-01-31T02:19:34.157.fits,29,4,48.0,900.8,2096.0,1156.8,0.04194
OMEGA.2022-01-31T02:19:34.157.fits,30,5,48.0,1157.0,2096.0,1445.1,0.04208
OMEGA.2022-01-31T02:19:34.157.fits,31,6,48.0,1413.3,2096.0,1701.3,0.04222
OMEGA.2022-01-31T02:19:34.157.fits,32,7,48.0,1669.5,2096.0,1957.6,0.04236
OMEGA.2022-01-31T02:56:50.153.fits,6,2,1424.0,1911.4,2096.0,1761.5,0.00744
OMEGA.2022-01-31T02:56:50.153.fits,7,3,48.0,1697.7,2096.0,1152.9,0.00741
OMEGA.2022-01-31T02:56:50.153.fits,8,4,48.0,1121.1,2096.0,576.3,0.007373
OMEGA.2022-01-12T01:18:35.369.astred.cal.fits,12,2,576.0,4200.0,2096.0,1445.1,0.6901
OMEGA.2022-01-12T01:18:35.369.astred.cal.fits,15,4,272.0,4200.0,2096.0,900.5,0.6885
OMEGA.2022-01-12T01:18:35.369.astred.cal.fits,18,6,992.0,4100.0,2096.0,2113.8,0.693
OMEGA.2022-01-12T01:18:35.369.astred.cal.fits,19,7,48.0,1921.9,1088.0,0.0,0.6938
OMEGA.2022-01-12T01:46:13.423.astred.cal.fits,10,1,48.0,2982.8,816.0,4200.0,0.2219
OMEGA.2022-01-12T01:46:13.423.astred.cal.fits,14,2,1056.0,100.0,2096.0,1701.3,0.2221
OMEGA.2022-01-12T01:46:13.423.astred.cal.fits,15,3,48.0,1829.7,1568.0,4200.0,0.2224
OMEGA.2022-01-12T01:46:13.423.astred.cal.fits,9,7,304.0,100.0,2096.0,2886.5,0.2216
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,1,1,48.0,3331.3,2096.0,3266.9,0.02994
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,17,2,48.0,2946.9,2096.0,2850.5,0.02989
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,18,3,48.0,2818.8,2096.0,2754.4,0.02988
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,19,4,48.0,2722.7,2096.0,2658.3,0.02986
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,2,5,48.0,3267.2,2096.0,3170.8,0.02993
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,20,6,48.0,2626.6,2096.0,2562.2,0.02985
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,3,7,48.0,3139.1,2096.0,3074.7,0.02991
OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,4,8,48.0,3043.0,2096.0,2978.7,0.0299
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,5,15,48.0,1001.0,2096.0,1122.0,0.004682
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,6,18,48.0,1126.0,2096.0,1242.0,0.004682
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,7,21,48.0,1250.0,2096.0,1367.0,0.004682
OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,8,25,48.0,1370.0,2096.0,1490.0,0.004682
OMEGA.2022-01-07T01:34:16.114.fits,22,1,48.0,2722.7,2096.0,3234.9,0.08313
OMEGA.2022-01-07T01:34:16.114.fits,23,2,48.0,3235.2,2096.0,3747.4,0.08291
OMEGA.2022-01-07T01:34:16.114.fits,5,3,48.0,224.2,2096.0,768.5,0.08421
OMEGA.2022-01-07T01:34:16.114.fits,6,4,48.0,704.7,2096.0,1249.0,0.08399
OMEGA.2022-01-07T01:34:16.114.fits,7,6,48.0,1249.2,2096.0,1729.4,0.08378
OMEGA.2022-01-07T01:34:16.114.fits,8,7,48.0,1729.7,2096.0,2241.9,0.08356
OMEGA.2022-01-07T01:17:47.341.fits,1,1,544.0,0.0,352.0,4100.0,0.6373
OMEGA.2022-01-07T01:17:47.341.fits,5,2,336.0,0.0,128.0,4100.0,0.6367
OMEGA.2022-01-07T01:40:20.875.fits,24,2,768.0,4100.0,736.0,0.0,0.2585
OMEGA.2022-01-07T01:40:20.875.fits,32,4,800.0,4200.0,784.0,100.0,0.258
OMEGA.2022-01-07T02:19:39.241.fits,10,1,48.0,4039.8,2096.0,2470.1,0.1918
OMEGA.2022-01-07T02:19:39.241.fits,11,2,48.0,2374.2,2096.0,804.4,0.1918
OMEGA.2022-01-07T02:19:39.241.fits,12,3,48.0,676.6,816.0,100.0,0.1918
OMEGA.2022-01-07T02:19:39.241.fits,13,4,48.0,1253.1,1536.0,100.0,0.1919
OMEGA.2022-01-07T02:19:39.241.fits,19,5,176.0,4100.0,2096.0,2626.3,0.1916
OMEGA.2022-01-07T02:19:39.241.fits,20,6,48.0,2530.5,2096.0,928.7,0.1915
OMEGA.2022-01-07T02:19:39.241.fits,22,8,48.0,1409.4,1856.0,0.0,0.1917
OMEGA.2022-01-07T02:19:39.241.fits,8,12,880.0,4100.0,2096.0,3170.8,0.1918
OMEGA.2022-01-07T03:36:21.804.fits,10,2,144.0,4200.0,48.0,3687.5,0.2077
OMEGA.2022-01-07T03:36:21.804.fits,14,3,1104.0,4200.0,224.0,100.0,0.2076
OMEGA.2022-01-07T03:36:21.804.fits,5,4,1376.0,4100.0,496.0,0.0,0.2077
OMEGA.2022-01-07T03:36:21.804.fits,9,5,2096.0,3302.9,1392.0,100.0,0.2077
OMEGA.2022-01-07T03:42:26.405.fits,28,1,1840.0,4200.0,2096.0,3527.1,0.1302
OMEGA.2022-01-07T03:42:26.405.fits,32,2,240.0,4200.0,1712.0,100.0,0.13
OMEGA.2022-01-29T01:54:44.804.fits,4,2,384.0,4100.0,1936.0,0.0,0.009168
OMEGA.2022-01-29T02:51:24.613.fits,12,2,48.0,1605.5,2096.0,1028.7,0.00592
OMEGA.2022-01-29T01:36:30.491.fits,11,1,2096.0,1477.1,736.0,4200.0,0.05092
OMEGA.2022-01-29T01:36:30.491.fits,12,2,624.0,100.0,48.0,1285.2,0.05097
OMEGA.2022-01-29T01:36:30.491.fits,14,3,2096.0,1316.9,656.0,4200.0,0.05082
OMEGA.2022-01-29T01:36:30.491.fits,15,4,544.0,100.0,48.0,1125.0,0.05087
OMEGA.2022-01-29T01:36:30.491.fits,17,5,2096.0,1377.1,736.0,4100.0,0.05112
OMEGA.2022-01-29T01:36:30.491.fits,18,6,624.0,0.0,48.0,1153.1,0.05117
OMEGA.2022-01-29T01:36:30.491.fits,8,7,2096.0,1249.0,656.0,4100.0,0.05102
OMEGA.2022-01-29T01:09:50.957.fits,11,2,1600.0,4200.0,560.0,100.0,0.2774
OMEGA.2022-01-29T01:09:50.957.fits,15,4,2096.0,1637.2,1696.0,100.0,0.2774
OMEGA.2022-01-29T01:48:39.442.fits,13,2,1952.0,4200.0,2096.0,3847.4,0.008894
OMEGA.2022-01-29T01:48:39.442.fits,14,3,48.0,3591.4,1376.0,100.0,0.008934
OMEGA.2022-01-29T00:50:18.164.fits,10,1,1776.0,100.0,2096.0,420.1,0.6837
OMEGA.2022-01-29T00:50:18.164.fits,11,2,48.0,484.4,2096.0,2566.2,0.6842
OMEGA.2022-01-29T00:50:18.164.fits,12,3,48.0,2630.5,1600.0,4200.0,0.6847
OMEGA.2022-01-29T00:50:18.164.fits,29,5,48.0,292.2,2096.0,2374.0,0.6855
OMEGA.2022-01-29T00:50:18.164.fits,30,6,48.0,2438.3,1792.0,4200.0,0.686
OMEGA.2022-01-29T00:50:18.164.fits,5,7,48.0,256.3,2096.0,2338.0,0.6829
OMEGA.2022-01-29T00:50:18.164.fits,6,8,48.0,2402.3,1728.0,4100.0,0.6834
OMEGA.2022-01-29T01:42:34.952.fits,22,2,1776.0,4100.0,1808.0,0.0,0.3507
OMEGA.2022-01-29T01:42:34.952.fits,26,3,1760.0,4200.0,1776.0,100.0,0.3503
OMEGA.2022-01-29T01:42:34.952.fits,30,4,1728.0,4200.0,1744.0,100.0,0.3498
OMEGA.2022-01-29T01:22:00.089.fits,14,4,1360.0,4200.0,1088.0,100.0,0.4127
OMEGA.2022-01-29T01:22:00.089.fits,2,5,496.0,4100.0,224.0,0.0,0.414
OMEGA.2022-01-29T01:22:00.089.fits,6,9,784.0,4100.0,512.0,0.0,0.4136
OMEGA.2022-01-29T02:24:16.978.fits,13,3,48.0,2630.5,2096.0,2630.2,0.0314
OMEGA.2022-01-29T02:24:16.978.fits,14,4,48.0,2598.4,2096.0,2598.2,0.0314
OMEGA.2022-01-29T02:24:16.978.fits,15,5,48.0,2566.4,2096.0,2534.1,0.03139
OMEGA.2022-01-29T02:24:16.978.fits,16,6,48.0,2534.4,2096.0,2534.1,0.03139
OMEGA.2022-01-29T02:24:16.978.fits,29,9,48.0,2470.3,2096.0,2470.1,0.03138
OMEGA.2022-01-29T02:24:16.978.fits,30,10,48.0,2470.3,2096.0,2438.0,0.03138
OMEGA.2022-01-29T02:24:16.978.fits,31,12,48.0,2406.3,2096.0,2406.0,0.03137
OMEGA.2022-01-29T02:24:16.978.fits,32,13,48.0,2406.3,2096.0,2374.0,0.03137
OMEGA.2022-01-29T02:53:09.073.fits,10,1,48.0,3783.6,2096.0,3911.5,0.004148
OMEGA.2022-01-29T02:53:09.073.fits,11,2,48.0,3879.7,1104.0,3928.2,0.004148
OMEGA.2022-01-29T02:53:09.073.fits,24,3,48.0,3235.2,2096.0,2658.3,0.00582
OMEGA.2022-01-29T02:53:09.073.fits,9,4,1760.0,3810.4,2096.0,3815.4,0.004148
OMEGA.2022-01-29T02:49:40.142.fits,1,1,1376.0,1654.4,2096.0,1505.2,0.004681
OMEGA.2022-01-29T02:49:40.142.fits,2,2,48.0,1441.4,2096.0,1024.7,0.004681
OMEGA.2022-01-29T02:49:40.142.fits,3,4,48.0,960.9,1136.0,721.7,0.004681
OMEGA.2022-01-29T02:06:03.645.fits,13,1,48.0,420.3,2096.0,388.0,0.03118
OMEGA.2022-01-29T02:06:03.645.fits,14,2,48.0,356.2,2096.0,324.0,0.03117
OMEGA.2022-01-29T02:06:03.645.fits,15,3,48.0,292.2,2096.0,291.9,0.03116
OMEGA.2022-01-29T02:06:03.645.fits,16,4,48.0,228.1,2096.0,227.9,0.03116
OMEGA.2022-01-29T02:06:03.645.fits,29,5,48.0,196.1,2096.0,163.8,0.03115
OMEGA.2022-01-29T02:18:12.528.fits,13,1,48.0,3271.1,2096.0,2950.5,0.004399
OMEGA.2022-01-29T02:18:12.528.fits,14,2,48.0,2918.8,2096.0,2630.2,0.0044
OMEGA.2022-01-29T02:18:12.528.fits,15,3,48.0,2598.4,2096.0,2277.9,0.0044
OMEGA.2022-01-29T02:18:12.528.fits,16,4,48.0,2246.1,2096.0,1957.6,0.004401
OMEGA.2022-01-29T02:18:12.528.fits,29,5,48.0,1925.8,2096.0,1637.2,0.004401
