file_name,IRSKY_TEMP,TEMP,WINDSP,PRES,PRES,FWHM,FWHM,RHUM,TAU0
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,-64.1,14.91,4.38,746.4,746.4,0.59,0.53,28.0,0.00817
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,-64.1,14.91,4.38,746.4,746.4,0.59,0.53,28.0,0.00817
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,-64.1,14.91,4.38,746.4,746.4,0.59,0.53,28.0,0.00817
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,-64.1,14.91,4.38,746.4,746.4,0.59,0.53,28.0,0.00817
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,-64.1,14.91,4.38,746.4,746.4,0.59,0.53,28.0,0.00817
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,-64.1,14.91,4.38,746.4,746.4,0.59,0.53,28.0,0.00817
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,-64.1,14.91,4.38,746.4,746.4,0.59,0.53,28.0,0.00817
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,-64.1,14.91,4.38,746.4,746.4,0.59,0.53,28.0,0.00817
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,-64.1,14.91,4.38,746.4,746.4,0.59,0.53,28.0,0.00817
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,-64.1,14.91,4.38,746.4,746.4,0.59,0.53,28.0,0.00817
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,-64.1,14.91,4.38,746.4,746.4,0.59,0.53,28.0,0.00817
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,-64.1,14.91,4.38,746.4,746.4,0.59,0.53,28.0,0.00817
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,-64.1,14.93,5.7,746.3,746.4,0.55,0.48,29.0,0.008976
OMEGA.2022-01-13T05:43:05.752.astred.cal.fits,-67.4,15.43,1.6,745.5,745.4,0.42,0.46,28.0,0.015584
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,-67.6,14.79,1.27,745.2,745.1,0.62,0.59,29.0,0.015583
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,-67.6,14.79,1.27,745.2,745.1,0.62,0.59,29.0,0.015583
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,-67.6,14.79,1.27,745.2,745.1,0.62,0.59,29.0,0.015583
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,-67.6,14.79,1.27,745.2,745.1,0.62,0.59,29.0,0.015583
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,-67.6,14.79,1.27,745.2,745.1,0.62,0.59,29.0,0.015583
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,-67.6,14.79,1.27,745.2,745.1,0.62,0.59,29.0,0.015583
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,-67.6,14.79,1.27,745.2,745.1,0.62,0.59,29.0,0.015583
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,-67.6,14.79,1.27,745.2,745.1,0.62,0.59,29.0,0.015583
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,-67.6,14.79,1.27,745.2,745.1,0.62,0.59,29.0,0.015583
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,-67.6,14.79,1.27,745.2,745.1,0.62,0.59,29.0,0.015583
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,-67.6,14.79,1.27,745.2,745.1,0.62,0.59,29.0,0.015583
OMEGA.2022-01-13T06:42:17.793.astred.cal.fits,-67.6,14.77,1.33,745.1,745.1,0.59,0.53,30.0,0.017943
OMEGA.2022-01-16T01:05:51.698.fits,-72.1,14.49,7.47,745.0,744.9,0.6,0.43,12.0,0.008583
OMEGA.2022-01-16T01:05:51.698.fits,-72.1,14.49,7.47,745.0,744.9,0.6,0.43,12.0,0.008583
OMEGA.2022-01-16T01:11:56.269.fits,-72.1,14.54,7.75,744.9,745.0,0.43,0.63,10.0,0.00583
OMEGA.2022-01-16T01:11:56.269.fits,-72.1,14.54,7.75,744.9,745.0,0.43,0.63,10.0,0.00583
OMEGA.2022-01-16T01:11:56.269.fits,-72.1,14.54,7.75,744.9,745.0,0.43,0.63,10.0,0.00583
OMEGA.2022-01-16T01:11:56.269.fits,-72.1,14.54,7.75,744.9,745.0,0.43,0.63,10.0,0.00583
OMEGA.2022-01-16T01:11:56.269.fits,-72.1,14.54,7.75,744.9,745.0,0.43,0.63,10.0,0.00583
OMEGA.2022-01-16T01:11:56.269.fits,-72.1,14.54,7.75,744.9,745.0,0.43,0.63,10.0,0.00583
OMEGA.2022-01-16T01:33:46.593.fits,-72.0,14.3,6.8,745.2,745.2,0.73,0.61,21.0,0.007491
OMEGA.2022-01-16T01:33:46.593.fits,-72.0,14.3,6.8,745.2,745.2,0.73,0.61,21.0,0.007491
OMEGA.2022-01-16T01:33:46.593.fits,-72.0,14.3,6.8,745.2,745.2,0.73,0.61,21.0,0.007491
OMEGA.2022-01-16T01:33:46.593.fits,-72.0,14.3,6.8,745.2,745.2,0.73,0.61,21.0,0.007491
OMEGA.2022-01-16T01:33:46.593.fits,-72.0,14.3,6.8,745.2,745.2,0.73,0.61,21.0,0.007491
OMEGA.2022-01-17T01:24:19.995.fits,-70.8,13.91,3.13,745.1,745.0,0.72,0.54,46.0,0.008883
OMEGA.2022-01-17T01:24:19.995.fits,-70.8,13.91,3.13,745.1,745.0,0.72,0.54,46.0,0.008883
OMEGA.2022-01-17T01:24:19.995.fits,-70.8,13.91,3.13,745.1,745.0,0.72,0.54,46.0,0.008883
OMEGA.2022-01-17T01:24:19.995.fits,-70.8,13.91,3.13,745.1,745.0,0.72,0.54,46.0,0.008883
OMEGA.2022-01-17T01:24:19.995.fits,-70.8,13.91,3.13,745.1,745.0,0.72,0.54,46.0,0.008883
OMEGA.2022-01-17T01:24:19.995.fits,-70.8,13.91,3.13,745.1,745.0,0.72,0.54,46.0,0.008883
OMEGA.2022-01-17T01:24:19.995.fits,-70.8,13.91,3.13,745.1,745.0,0.72,0.54,46.0,0.008883
OMEGA.2022-01-17T01:24:19.995.fits,-70.8,13.91,3.13,745.1,745.0,0.72,0.54,46.0,0.008883
OMEGA.2022-01-17T01:24:19.995.fits,-70.8,13.91,3.13,745.1,745.0,0.72,0.54,46.0,0.008883
OMEGA.2022-01-17T02:09:28.062.fits,-70.8,13.26,4.0,745.2,745.2,0.45,0.38,48.0,0.013455
OMEGA.2022-01-17T02:09:28.062.fits,-70.8,13.26,4.0,745.2,745.2,0.45,0.38,48.0,0.013455
OMEGA.2022-01-17T02:09:28.062.fits,-70.8,13.26,4.0,745.2,745.2,0.45,0.38,48.0,0.013455
OMEGA.2022-01-17T02:09:28.062.fits,-70.8,13.26,4.0,745.2,745.2,0.45,0.38,48.0,0.013455
OMEGA.2022-01-17T02:24:04.785.fits,-71.1,13.05,4.33,745.2,745.2,0.39,0.42,49.0,0.013512
OMEGA.2022-01-17T02:24:04.785.fits,-71.1,13.05,4.33,745.2,745.2,0.39,0.42,49.0,0.013512
OMEGA.2022-01-17T02:24:04.785.fits,-71.1,13.05,4.33,745.2,745.2,0.39,0.42,49.0,0.013512
OMEGA.2022-01-17T02:24:04.785.fits,-71.1,13.05,4.33,745.2,745.2,0.39,0.42,49.0,0.013512
OMEGA.2022-01-17T02:24:04.785.fits,-71.1,13.05,4.33,745.2,745.2,0.39,0.42,49.0,0.013512
OMEGA.2022-01-17T02:24:04.785.fits,-71.1,13.05,4.33,745.2,745.2,0.39,0.42,49.0,0.013512
OMEGA.2022-01-17T02:24:04.785.fits,-71.1,13.05,4.33,745.2,745.2,0.39,0.42,49.0,0.013512
OMEGA.2022-01-17T02:24:04.785.fits,-71.1,13.05,4.33,745.2,745.2,0.39,0.42,49.0,0.013512
OMEGA.2022-01-17T02:36:13.877.fits,-71.1,12.8,4.6,745.2,745.4,0.39,0.48,52.0,0.010469
OMEGA.2022-01-17T02:36:13.877.fits,-71.1,12.8,4.6,745.2,745.4,0.39,0.48,52.0,0.010469
OMEGA.2022-01-17T02:36:13.877.fits,-71.1,12.8,4.6,745.2,745.4,0.39,0.48,52.0,0.010469
OMEGA.2022-01-17T02:36:13.877.fits,-71.1,12.8,4.6,745.2,745.4,0.39,0.48,52.0,0.010469
OMEGA.2022-01-17T02:42:18.798.fits,-71.1,12.62,4.83,745.4,745.4,0.48,0.72,52.0,0.008044
OMEGA.2022-01-17T06:59:02.103.fits,-71.2,10.9,10.13,743.7,743.7,0.83,0.94,55.0,0.003744
OMEGA.2022-01-17T06:59:02.103.fits,-71.2,10.9,10.13,743.7,743.7,0.83,0.94,55.0,0.003744
OMEGA.2022-01-17T06:59:02.103.fits,-71.2,10.9,10.13,743.7,743.7,0.83,0.94,55.0,0.003744
OMEGA.2022-01-19T01:58:42.111.fits,-74.9,14.03,4.68,745.0,745.0,0.88,0.73,48.0,0.003822
OMEGA.2022-01-19T01:58:42.111.fits,-74.9,14.03,4.68,745.0,745.0,0.88,0.73,48.0,0.003822
OMEGA.2022-01-19T01:58:42.111.fits,-74.9,14.03,4.68,745.0,745.0,0.88,0.73,48.0,0.003822
OMEGA.2022-01-19T01:58:42.111.fits,-74.9,14.03,4.68,745.0,745.0,0.88,0.73,48.0,0.003822
OMEGA.2022-01-19T01:58:42.111.fits,-74.9,14.03,4.68,745.0,745.0,0.88,0.73,48.0,0.003822
OMEGA.2022-01-19T02:20:26.865.fits,-74.8,14.57,3.88,745.1,745.2,0.64,0.68,46.0,0.004189
OMEGA.2022-01-19T02:20:26.865.fits,-74.8,14.57,3.88,745.1,745.2,0.64,0.68,46.0,0.004189
OMEGA.2022-01-19T04:27:33.607.fits,-75.7,13.8,2.42,745.2,745.1,0.56,0.51,48.0,0.007041
OMEGA.2022-01-19T04:27:33.607.fits,-75.7,13.8,2.42,745.2,745.1,0.56,0.51,48.0,0.007041
OMEGA.2022-01-19T04:27:33.607.fits,-75.7,13.8,2.42,745.2,745.1,0.56,0.51,48.0,0.007041
OMEGA.2022-01-19T04:27:33.607.fits,-75.7,13.8,2.42,745.2,745.1,0.56,0.51,48.0,0.007041
OMEGA.2022-01-19T04:27:33.607.fits,-75.7,13.8,2.42,745.2,745.1,0.56,0.51,48.0,0.007041
OMEGA.2022-01-19T04:58:39.792.fits,-75.4,13.74,4.8,745.1,745.0,0.42,0.38,48.0,0.010322
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,-87.7,15.24,3.9,745.2,745.4,1.01,0.85,35.0,0.004327
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,-87.7,15.24,3.9,745.2,745.4,1.01,0.85,35.0,0.004327
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,-87.7,15.24,3.9,745.2,745.4,1.01,0.85,35.0,0.004327
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,-87.7,15.24,3.9,745.2,745.4,1.01,0.85,35.0,0.004327
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,-87.7,15.24,3.9,745.2,745.4,1.01,0.85,35.0,0.004327
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,-87.7,15.24,3.9,745.2,745.4,1.01,0.85,35.0,0.004327
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,-87.7,15.24,3.9,745.2,745.4,1.01,0.85,35.0,0.004327
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,-87.7,15.24,3.9,745.2,745.4,1.01,0.85,35.0,0.004327
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,-87.7,15.24,3.9,745.2,745.4,1.01,0.85,35.0,0.004327
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,-87.7,15.24,3.9,745.2,745.4,1.01,0.85,35.0,0.004327
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,-87.7,15.24,3.9,745.2,745.4,1.01,0.85,35.0,0.004327
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,-87.7,15.24,3.9,745.2,745.4,1.01,0.85,35.0,0.004327
OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,-87.7,15.24,3.9,745.2,745.4,1.01,0.85,35.0,0.004327
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,-87.0,16.12,5.6,745.4,745.4,1.07,0.81,32.0,0.004876
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,-87.0,16.12,5.6,745.4,745.4,1.07,0.81,32.0,0.004876
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,-87.0,16.12,5.6,745.4,745.4,1.07,0.81,32.0,0.004876
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,-87.0,16.12,5.6,745.4,745.4,1.07,0.81,32.0,0.004876
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,-87.0,16.12,5.6,745.4,745.4,1.07,0.81,32.0,0.004876
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,-87.0,16.12,5.6,745.4,745.4,1.07,0.81,32.0,0.004876
OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,-87.0,16.12,5.6,745.4,745.4,1.07,0.81,32.0,0.004876
OMEGA.2022-01-20T01:55:34.105.astred.cal.fits,-86.9,16.14,4.63,745.5,745.7,0.86,0.76,32.0,0.005584
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,-86.9,16.04,4.38,745.7,745.7,0.76,0.79,32.0,0.007185
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,-86.9,16.04,4.38,745.7,745.7,0.76,0.79,32.0,0.007185
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,-86.9,16.04,4.38,745.7,745.7,0.76,0.79,32.0,0.007185
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,-86.9,16.04,4.38,745.7,745.7,0.76,0.79,32.0,0.007185
OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,-86.9,16.04,4.38,745.7,745.7,0.76,0.79,32.0,0.007185
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,-87.3,16.05,4.6,745.7,745.8,0.76,0.79,32.0,0.007654
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,-87.3,16.05,4.6,745.7,745.8,0.76,0.79,32.0,0.007654
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,-87.3,16.05,4.6,745.7,745.8,0.76,0.79,32.0,0.007654
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,-87.3,16.05,4.6,745.7,745.8,0.76,0.79,32.0,0.007654
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,-87.3,16.05,4.6,745.7,745.8,0.76,0.79,32.0,0.007654
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,-87.3,15.89,3.63,745.8,745.7,0.9,0.81,34.0,0.006362
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,-87.3,15.89,3.63,745.8,745.7,0.9,0.81,34.0,0.006362
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,-87.3,15.89,3.63,745.8,745.7,0.9,0.81,34.0,0.006362
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,-87.3,15.89,3.63,745.8,745.7,0.9,0.81,34.0,0.006362
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,-87.3,15.89,3.63,745.8,745.7,0.9,0.81,34.0,0.006362
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,-87.3,15.89,3.63,745.8,745.7,0.9,0.81,34.0,0.006362
OMEGA.2022-01-20T03:18:25.909.astred.cal.fits,-87.2,16.91,2.38,745.6,745.7,0.86,0.84,31.0,0.007075
OMEGA.2022-01-20T03:18:25.909.astred.cal.fits,-87.2,16.91,2.38,745.6,745.7,0.86,0.84,31.0,0.007075
OMEGA.2022-01-20T03:18:25.909.astred.cal.fits,-87.2,16.91,2.38,745.6,745.7,0.86,0.84,31.0,0.007075
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,-88.9,16.91,0.6,744.0,744.0,0.61,0.64,26.0,0.009743
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,-88.9,16.91,0.6,744.0,744.0,0.61,0.64,26.0,0.009743
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,-88.9,16.91,0.6,744.0,744.0,0.61,0.64,26.0,0.009743
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,-88.9,16.91,0.6,744.0,744.0,0.61,0.64,26.0,0.009743
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,-88.9,16.91,0.6,744.0,744.0,0.61,0.64,26.0,0.009743
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,-88.9,16.91,0.6,744.0,744.0,0.61,0.64,26.0,0.009743
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,-88.9,16.91,0.6,744.0,744.0,0.61,0.64,26.0,0.009743
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,-88.9,16.91,0.6,744.0,744.0,0.61,0.64,26.0,0.009743
OMEGA.2022-01-21T00:35:43.241.astred.cal.fits,-87.4,15.0,9.18,743.5,743.4,0.84,0.88,34.0,0.007188
OMEGA.2022-01-21T00:35:43.241.astred.cal.fits,-87.4,15.0,9.18,743.5,743.4,0.84,0.88,34.0,0.007188
OMEGA.2022-01-21T01:12:01.117.astred.cal.fits,-87.7,15.32,10.3,743.7,743.8,0.85,0.91,30.0,0.002829
OMEGA.2022-01-21T01:12:01.117.astred.cal.fits,-87.7,15.32,10.3,743.7,743.8,0.85,0.91,30.0,0.002829
OMEGA.2022-01-21T01:12:01.117.astred.cal.fits,-87.7,15.32,10.3,743.7,743.8,0.85,0.91,30.0,0.002829
OMEGA.2022-01-21T01:12:01.117.astred.cal.fits,-87.7,15.32,10.3,743.7,743.8,0.85,0.91,30.0,0.002829
OMEGA.2022-01-21T01:18:05.558.astred.cal.fits,-87.7,15.22,9.5,743.8,743.8,0.96,0.86,30.0,0.003031
OMEGA.2022-01-21T01:18:05.558.astred.cal.fits,-87.7,15.22,9.5,743.8,743.8,0.96,0.86,30.0,0.003031
OMEGA.2022-01-21T01:18:05.558.astred.cal.fits,-87.7,15.22,9.5,743.8,743.8,0.96,0.86,30.0,0.003031
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,-87.6,15.35,9.98,743.8,743.9,0.93,1.33,30.0,0.002262
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,-87.6,15.35,9.98,743.8,743.9,0.93,1.33,30.0,0.002262
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,-87.6,15.35,9.98,743.8,743.9,0.93,1.33,30.0,0.002262
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,-87.6,15.35,9.98,743.8,743.9,0.93,1.33,30.0,0.002262
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,-87.6,15.35,9.98,743.8,743.9,0.93,1.33,30.0,0.002262
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,-87.4,15.17,8.2,744.2,744.2,1.15,1.08,31.0,0.003784
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,-87.4,15.17,8.2,744.2,744.2,1.15,1.08,31.0,0.003784
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,-87.4,15.17,8.2,744.2,744.2,1.15,1.08,31.0,0.003784
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,-87.4,15.17,8.2,744.2,744.2,1.15,1.08,31.0,0.003784
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,-87.4,15.17,8.2,744.2,744.2,1.15,1.08,31.0,0.003784
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,-87.4,15.17,8.2,744.2,744.2,1.15,1.08,31.0,0.003784
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,-87.4,15.17,8.2,744.2,744.2,1.15,1.08,31.0,0.003784
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,-87.5,15.09,8.73,744.1,744.2,1.06,1.08,30.0,0.003704
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,-87.5,15.09,8.73,744.1,744.2,1.06,1.08,30.0,0.003704
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,-87.5,15.09,8.73,744.1,744.2,1.06,1.08,30.0,0.003704
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,-87.5,15.09,8.73,744.1,744.2,1.06,1.08,30.0,0.003704
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,-87.5,15.09,8.73,744.1,744.2,1.06,1.08,30.0,0.003704
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,-87.5,15.09,8.73,744.1,744.2,1.06,1.08,30.0,0.003704
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,-87.5,15.09,8.73,744.1,744.2,1.06,1.08,30.0,0.003704
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,-87.5,15.09,8.73,744.1,744.2,1.06,1.08,30.0,0.003704
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,-87.8,15.18,9.85,744.1,744.1,1.12,1.17,29.0,0.002928
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,-87.8,15.18,9.85,744.1,744.1,1.12,1.17,29.0,0.002928
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,-87.8,15.18,9.85,744.1,744.1,1.12,1.17,29.0,0.002928
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,-87.8,15.18,9.85,744.1,744.1,1.12,1.17,29.0,0.002928
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,-87.8,15.18,9.85,744.1,744.1,1.12,1.17,29.0,0.002928
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,-87.8,15.18,9.85,744.1,744.1,1.12,1.17,29.0,0.002928
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,-87.8,15.18,9.85,744.1,744.1,1.12,1.17,29.0,0.002928
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,-87.8,15.18,9.85,744.1,744.1,1.12,1.17,29.0,0.002928
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,-87.8,15.18,9.85,744.1,744.1,1.12,1.17,29.0,0.002928
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,-88.2,15.26,11.0,743.9,744.2,1.28,0.88,28.0,0.003869
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,-88.2,15.26,11.0,743.9,744.2,1.28,0.88,28.0,0.003869
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,-88.2,15.26,11.0,743.9,744.2,1.28,0.88,28.0,0.003869
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,-88.2,15.26,11.0,743.9,744.2,1.28,0.88,28.0,0.003869
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,-88.2,15.26,11.0,743.9,744.2,1.28,0.88,28.0,0.003869
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,-88.2,15.26,11.0,743.9,744.2,1.28,0.88,28.0,0.003869
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,-88.2,15.26,11.0,743.9,744.2,1.28,0.88,28.0,0.003869
OMEGA.2022-01-21T03:29:24.130.astred.cal.fits,-88.5,15.64,9.88,744.0,744.0,0.95,1.07,26.0,0.003519
OMEGA.2022-01-21T03:29:24.130.astred.cal.fits,-88.5,15.64,9.88,744.0,744.0,0.95,1.07,26.0,0.003519
OMEGA.2022-01-21T03:29:24.130.astred.cal.fits,-88.5,15.64,9.88,744.0,744.0,0.95,1.07,26.0,0.003519
OMEGA.2022-01-21T03:29:24.130.astred.cal.fits,-88.5,15.64,9.88,744.0,744.0,0.95,1.07,26.0,0.003519
OMEGA.2022-01-21T03:35:28.591.astred.cal.fits,-88.5,15.66,9.6,744.0,744.1,1.07,0.86,26.0,0.004284
OMEGA.2022-01-21T04:39:06.782.astred.cal.fits,-88.9,15.79,6.83,743.8,743.8,0.79,0.97,24.0,0.005006
OMEGA.2022-01-21T04:39:06.782.astred.cal.fits,-88.9,15.79,6.83,743.8,743.8,0.79,0.97,24.0,0.005006
OMEGA.2022-01-21T04:39:06.782.astred.cal.fits,-88.9,15.79,6.83,743.8,743.8,0.79,0.97,24.0,0.005006
OMEGA.2022-01-22T01:02:06.275.fits,-90.0,14.08,10.88,742.9,742.9,0.85,0.79,30.0,0.003647
OMEGA.2022-01-22T01:02:06.275.fits,-90.0,14.08,10.88,742.9,742.9,0.85,0.79,30.0,0.003647
OMEGA.2022-01-22T01:02:06.275.fits,-90.0,14.08,10.88,742.9,742.9,0.85,0.79,30.0,0.003647
OMEGA.2022-01-22T01:02:06.275.fits,-90.0,14.08,10.88,742.9,742.9,0.85,0.79,30.0,0.003647
OMEGA.2022-01-22T01:02:06.275.fits,-90.0,14.08,10.88,742.9,742.9,0.85,0.79,30.0,0.003647
OMEGA.2022-01-22T01:02:06.275.fits,-90.0,14.08,10.88,742.9,742.9,0.85,0.79,30.0,0.003647
OMEGA.2022-01-22T01:02:06.275.fits,-90.0,14.08,10.88,742.9,742.9,0.85,0.79,30.0,0.003647
OMEGA.2022-01-22T01:02:06.275.fits,-90.0,14.08,10.88,742.9,742.9,0.85,0.79,30.0,0.003647
OMEGA.2022-01-22T01:02:06.275.fits,-90.0,14.08,10.88,742.9,742.9,0.85,0.79,30.0,0.003647
OMEGA.2022-01-22T01:14:15.737.fits,-90.0,14.06,11.13,743.0,743.1,0.85,0.77,29.0,0.003813
OMEGA.2022-01-22T01:14:15.737.fits,-90.0,14.06,11.13,743.0,743.1,0.85,0.77,29.0,0.003813
OMEGA.2022-01-22T01:14:15.737.fits,-90.0,14.06,11.13,743.0,743.1,0.85,0.77,29.0,0.003813
OMEGA.2022-01-22T01:14:15.737.fits,-90.0,14.06,11.13,743.0,743.1,0.85,0.77,29.0,0.003813
OMEGA.2022-01-22T02:41:05.131.fits,-91.5,13.77,10.25,743.5,743.4,0.76,0.64,28.0,0.004291
